Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Woodford Road, South Woodford","£625,000",Apartment,2.0,2.0,Ask agent
"Cavendish Road, Balham","£625,000",Flat,2.0,1.0,Ask agent
"Barons Court Road, 
Barons Court, W14","£625,000",Flat,2.0,2.0,Ask agent
"Perry Vale, Forest Hill, SE23 2LQ","£625,000",Terraced,3.0,1.0,"1,045 sq ft"
"Lochinvar Street, SW12","£625,000",Flat,2.0,2.0,692 sq ft
"Stepney Way, London, E1","£625,000",Apartment,3.0,2.0,Ask agent
"St. Fillans Road, London","£625,000",Terraced,3.0,1.0,Ask agent
"Putney Heath, Putney","£625,000",Flat,3.0,2.0,Ask agent
"Mowbray Road, Mapesbury, NW6","£625,000",Flat,1.0,1.0,941 sq ft
"Earls Court Gardens, London, SW5","£625,000",Apartment,1.0,1.0,554 sq ft
"Framfield Road, 
Highbury, N5","£625,000",Flat,1.0,1.0,Ask agent
"Birchington Road, West Hampstead","£625,000",Flat,2.0,2.0,Ask agent
"Holywell Close, London, SE3","£625,000",Terraced,4.0,2.0,Ask agent
"Lavender Road, Rotherhithe","£625,000",Terraced,3.0,2.0,Ask agent
"City Tower, 
3 Limeharbour, E14","£625,000",Flat,2.0,2.0,"1,012 sq ft"
"The Beaux Arts Building, 
10-18 Manor Gardens, N7","£625,000",Flat,2.0,1.0,Ask agent
"Meeches House, Kew Bridge Rise, TW8","£625,000",,2.0,2.0,758 sq ft
"Munster Gardens, London, N13","£625,000",Terraced,4.0,2.0,Ask agent
"Paramount Court, University Street, London, WC1E","£625,000",Flat,1.0,1.0,Ask agent
"Baptist Gardens, 
Gospel Oak, NW5","£625,000",Flat,2.0,1.0,Ask agent
"Talisman Tower, 6 Lincoln Plaza, Canary Wharf, London, E14","£625,000",Apartment,2.0,2.0,772 sq ft
"Coopers Road, Bermondsey","£625,000",Flat,3.0,2.0,Ask agent
"Sutherland Road, London","£625,000",Apartment,2.0,1.0,600 sq ft
"Wavertree Road, Streatham Hill, London, SW2","£625,000",Flat,3.0,1.0,"1,189 sq ft"
"Hillside, Kingsbury, London, NW9","£625,000",Semi-Detached,3.0,2.0,Ask agent
"Colin Crescent, NW9","£625,000",Semi-Detached,3.0,1.0,Ask agent
"Trinity Church Road, 
Barnes, SW13","£625,000",Flat,2.0,2.0,851 sq ft
"Fiador Apartments, 
21 Telegraph Avenue, SE10","£625,000",Flat,2.0,2.0,788 sq ft
"Gloucester Street, London, SW1V","£625,000",Apartment,2.0,2.0,498 sq ft
"Windermere Road, London, SW16","£625,000",Terraced,4.0,3.0,Ask agent
"Brading Road, SW2","£625,000",Flat,2.0,2.0,874 sq ft
"Aldworth Road, Stratford","£625,000",Terraced,3.0,2.0,Ask agent
"Harvey Lodge, Admiral Walk, London","£625,000",Apartment,2.0,2.0,857 sq ft
"Monks Road, Enfield","£625,000",Semi-Detached Bungalow,2.0,2.0,Ask agent
"Daphne Street, Earlsfield","£625,000",Maisonette,2.0,1.0,Ask agent
"Betoyne Avenue, Highams Park, E4","£625,000",Semi-Detached,3.0,1.0,980 sq ft
"Alma Square, 
St John's Wood, NW8","£625,000",Flat,1.0,1.0,496 sq ft
"st john street, London","£625,000",Apartment,1.0,1.0,549 sq ft
"Warwick Drive, London, SW15","£625,000",Apartment,3.0,1.0,976 sq ft
"Aura House, 
39 Melliss Avenue, TW9","£625,000",Flat,2.0,2.0,Ask agent
"Pleydell Avenue, Crystal Palace, London, SE19","£625,000",Terraced,4.0,1.0,Ask agent
"Landmark Pinnacle, Canary Wharf, London E14","£625,000",Flat,1.0,1.0,Ask agent
"Baldwins Gardens, London, EC1N","£625,000",Apartment,1.0,1.0,501 sq ft
"Billet Road, Walthamstow, London, E17","£625,000",Terraced,3.0,1.0,959 sq ft
"Wickham Road,  London, SE4","£625,000",Maisonette,2.0,1.0,"7,911 sq ft"
"Devonshire Street, Marylebone, W1","£625,000",Flat,1.0,1.0,Ask agent
"Charrington Tower, Biscayne Avenue, London, E14","£625,000",Apartment,2.0,2.0,Ask agent
"Landor Road, Stockwell","£625,000",Flat,3.0,1.0,Ask agent
"Musgrove Road, New Cross","£625,000",Flat,3.0,1.0,Ask agent
"Brookwood Road, Earlsfield","£625,000",Maisonette,2.0,1.0,Ask agent
"Ink Court, Bow","£625,000",Apartment,2.0,2.0,"1,121 sq ft"
"Willesden Lane, London, NW6","£625,000",Flat,2.0,2.0,781 sq ft
"Emerson Court, 2A Rodney Street, London, N1","£625,000",Apartment,1.0,1.0,571 sq ft
"Margravine Road, Hammersmith","£625,000",Flat,2.0,1.0,Ask agent
"Oakeshott Avenue, London, N6","£625,000",Flat,2.0,1.0,Ask agent
"Hoxton Square, London, N1","£625,000",Flat,2.0,2.0,Ask agent
"Wimbledon Park Road, London","£625,000",Flat,2.0,1.0,667 sq ft
"Talisman Tower, Lincoln Plaza, Canary Wharf, E14","£625,000",Apartment,2.0,2.0,Ask agent
"Midmoor Road, Balham","£625,000",Maisonette,2.0,1.0,Ask agent
"Dallington Street, Clerkenwell, London, EC1V","£625,000",Apartment,1.0,1.0,629 sq ft
"Fairwater House, Royal Wharf, E16","£625,000",Apartment,2.0,2.0,Ask agent
"Ebury Street, London, SW1W","£625,000",Flat,1.0,1.0,423 sq ft
"Ribblesdale Road, London","£625,000",Maisonette,3.0,1.0,Ask agent
"Queen Elizabeth Olympic Park,
London,
E203AS","£625,000",Apartment,2.0,2.0,744 sq ft
"Wooler Street, Walworth, SE17","£625,000",Maisonette,3.0,2.0,Ask agent
"Granville Gardens, Norbury, London, SW16","£625,000",Terraced,3.0,1.0,942 sq ft
"Achill Close, London","£625,000",Flat,3.0,2.0,Ask agent
"Katherine Road, Forest Gate, London, E7","£625,000",Terraced,3.0,2.0,"1,644 sq ft"
"Maud Chadburn Place, London, SW4","£625,000",Flat,1.0,1.0,541 sq ft
"Dulwich Road, Herne Hill, London, SE24","£625,000",Apartment,2.0,1.0,656 sq ft
"Parkhill Road, London, NW3","£625,000",Apartment,2.0,2.0,577 sq ft
"Avenue Road, Norbury, London, SW16","£625,000",Semi-Detached,4.0,2.0,"1,714 sq ft"
"Stepney Way, London","£625,000",Ground Flat,3.0,2.0,861 sq ft
"Gresham Close, Enfield, EN2","£625,000",End of Terrace,5.0,3.0,Ask agent
"Ferndale Road, Brixton","£625,000",Flat,3.0,1.0,Ask agent
"Arnhem Place, London","£625,000",Apartment,2.0,2.0,Ask agent
"758a Harrow Road, Kensal Rise NW10","£625,000",Apartment,2.0,1.0,887 sq ft
"Parkside Court, London, E16","£625,000",Apartment,2.0,2.0,Ask agent
"Kedleston Walk, London, E2","£625,000",Maisonette,2.0,1.0,Ask agent
"Johns Cabot House, Clipper Street, Royal Wharf, E16","£625,000",Apartment,2.0,2.0,Ask agent
"Hawarden Grove, London, SE24","£625,000",Ground Flat,3.0,1.0,902 sq ft
"Marylands Road, London, W9","£625,000",Apartment,2.0,1.0,576 sq ft
"Tynemouth Street, London, SW6","£625,000",Flat,2.0,1.0,Ask agent
"Stepney Way, London, E1","£625,000",Apartment,3.0,2.0,Ask agent
"Studley Road, Forest Gate","£625,000",House,3.0,3.0,Ask agent
"Helmsley Street, London Fields","£625,000",Flat,1.0,1.0,Ask agent
"Ferndale Road, Brixton, London, SW9","£625,000",Maisonette,4.0,2.0,"1,224 sq ft"
"Carrick House, Royal Wharf, London, E16","£625,000",Apartment,2.0,2.0,879 sq ft
"Sandmere Road, London, SW4","£625,000",Flat,2.0,1.0,Ask agent
"Rosebery Road, SW2","£625,000",Flat,2.0,2.0,752 sq ft
"Railshead Road, Old Isleworth","£625,000",Flat,2.0,2.0,Ask agent
"Bookbinder Point, Acton, W3","£625,000",Flat,2.0,2.0,819 sq ft
"High Road , Tottenham Hale, London, N17","£625,000",Terraced,3.0,2.0,"1,036 sq ft"
"Green Street, London","£625,000",Terraced,3.0,2.0,"1,250 sq ft"
"Pan Peninsula Square, South Quay, E14","£625,000",Apartment,2.0,2.0,Ask agent
"Ellesmere Avenue, London","£625,000",Semi-Detached,4.0,2.0,Ask agent
"Royal Mint Gardens, 85 Royal Mint Street, London, E1","£625,000",Apartment,1.0,1.0,580 sq ft
"Barnes House, 
9-15 Camden Road, NW1","£625,000",Flat,4.0,1.0,Ask agent
"Willow Court, Admiral Walk, London","£625,000",Flat,2.0,1.0,700 sq ft
"Loughborough Park, SW9","£625,000",Flat,2.0,1.0,977 sq ft
"Dundee Court, London E1","£625,000",Flat,1.0,1.0,632 sq ft
"Palmer Road, London, SW11","£625,000",Apartment,1.0,1.0,549 sq ft
"Worple Road, Old Isleworth","£625,000",Terraced,2.0,1.0,Ask agent
"London, E1 3DW","£625,000",Apartment,3.0,2.0,870 sq ft
"Nightingale Lane, London, SW12","£625,000",Apartment,1.0,1.0,Ask agent
"Balloch Road, London","£625,000",Terraced,5.0,3.0,Ask agent
"Park Hall Road, West Dulwich","£625,000",Flat,3.0,1.0,Ask agent
"Vibart Gardens, London","£625,000",House,4.0,2.0,Ask agent
"Ringwood Gardens, 
Roehampton, SW15","£625,000",Terraced,4.0,2.0,Ask agent
"Granary Mansions, Erebus Drive, London, SE28 OGH","£625,000",Apartment,3.0,2.0,Ask agent
"City Road, London, EC1V","£625,000",Apartment,1.0,,Ask agent
"Sandycombe Road, Richmond, TW9","£625,000",Apartment,2.0,1.0,Ask agent
"Summer Court, Sunningfields Road, Hendon NW4","£625,000",Apartment,2.0,2.0,Ask agent
"Park Road, Chiswick","£625,000",Flat,2.0,2.0,Ask agent
"Judd Street, Bloomsbury","£625,000",Flat,1.0,1.0,Ask agent
"Culmington Road, Ealing, W13","£625,000",Flat,3.0,1.0,904 sq ft
"London, E1 3DW","£625,000",Apartment,3.0,2.0,870 sq ft
"Maud Chadburn Place, SW4","£625,000",Apartment,1.0,1.0,541 sq ft
"Old Brompton Road, London","£625,000",Flat,2.0,1.0,Ask agent
"Castle Street, Upton Park, London, E13","£625,000",House,4.0,3.0,Ask agent
"Pemberton Place, E8","£625,000",Apartment,2.0,2.0,869 sq ft
"Flat 2, 300 Stepney Way, London, E1","£625,000",Flat,3.0,,861 sq ft
"Two Riverlight Quay, Nine Elms Lane, SW11","£625,000",Apartment,1.0,1.0,543 sq ft
"Argyle Road, Ealing","£625,000",Flat,3.0,2.0,Ask agent
"Fairbridge Road, N19 3HZ","£625,000",Maisonette,2.0,1.0,846 sq ft
"Drake House, St George Wharf, Vauxhall, London, SW8","£625,000",Flat,2.0,2.0,713 sq ft
"Leman Street, Aldgate, London, E1","£625,000",Flat,2.0,2.0,851 sq ft
"Empress Works, Bethnal Green E2","£625,000",Apartment,1.0,1.0,581 sq ft
"Hansel Road, Maida Vale, London, NW6","£625,000",Maisonette,2.0,1.0,"1,042 sq ft"
"Albany Works, Victoria Park, Bow","£625,000",Duplex,2.0,2.0,789 sq ft
"Hepburn Mews, SW11","£625,000",Terraced,1.0,1.0,500 sq ft
"Lewis Avenue, Walthamstow, London, E17","£625,000",Terraced,3.0,1.0,Ask agent
"Europa House, Woolwich Riverside, London, SE18","£625,000",Flat,2.0,2.0,751 sq ft
"Hoola, 3 Tidal Basin Road, London, E16","£625,000",Apartment,2.0,2.0,Ask agent
"Perham Road, West Kensington","£625,000",Flat,2.0,1.0,Ask agent
"Warehouse Court, Major Draper Street, Royal Arsenal SE18","£625,000",Apartment,3.0,2.0,968 sq ft
"Hillside, London","£625,000",Semi-Detached,3.0,2.0,Ask agent
"The Cube, Penry Street, London, SE1","£625,000",Apartment,2.0,,Ask agent
"Jaycroft, Enfield","£625,000",Cottage,2.0,1.0,Ask agent
"Dorothy Road, Battersea","£625,000",Flat,2.0,1.0,Ask agent
"Shirland Road, London, W9","£625,000",Flat,2.0,1.0,863 sq ft
"Loughborough Road, Stockwell","£625,000",Flat,2.0,1.0,Ask agent
"Seven Sea Gardens,, Tower Hamlets, London, E3","£625,000",Flat,3.0,2.0,"1,025 sq ft"
"Eaton Walk, Peckham, SE15","£625,000",,2.0,3.0,Ask agent
"Aspen, 50 Marsh Wall, Canary Wharf, E14","£625,000",Apartment,1.0,1.0,Ask agent
"St Anthony's Court, Nightingale Triangle, London, SW12","£625,000",Flat,2.0,1.0,674 sq ft
"Stratford Road, London, W8","£625,000",Flat,1.0,1.0,435 sq ft
"Candlemakers Apartments, 112 York Road, London, SW11","£625,000",Apartment,2.0,2.0,818 sq ft
"The Water Gardens, Westminster, London, W2","£625,000",Flat,2.0,1.0,735 sq ft
"College Park Close, London, SE13","£625,000",House,4.0,1.0,Ask agent
"Fairfield Road, Bow","£625,000",Flat,2.0,1.0,Ask agent
"Shad Thames, Shad Thames","£625,000",Flat,2.0,1.0,Ask agent
"41 Millharbour, South Quay, E14","£625,000",Apartment,2.0,2.0,828 sq ft
"Nether Street, North Finchley, N12","£625,000",Flat,3.0,2.0,Ask agent
"Fleet Road, Hampstead","£625,000",Flat,1.0,1.0,646 sq ft
"Fawe Park Road, 
East Putney, SW15","£625,000",Flat,1.0,1.0,Ask agent
"Hood Avenue, Southgate, London, N14","£625,000",Terraced,3.0,1.0,Ask agent
"Bishops Close, Ham, TW10","£625,000",Maisonette,2.0,1.0,785 sq ft
"Tabley Road, Tufnell Park","£625,000",Maisonette,2.0,1.0,Ask agent
"Parkside Court,  Booth Road, London","£625,000",Apartment,2.0,2.0,Ask agent
"Maynard Road, Walthamstow, London, E17","£625,000",Semi-Detached,2.0,1.0,Ask agent
"Sydney Road, Ealing, London","£625,000",Apartment,2.0,2.0,729 sq ft
"Brewster Gardens, London, W10","£625,000",Flat,2.0,1.0,662 sq ft
"Wells Mews, London, N11","£625,000",Terraced,3.0,2.0,"1,196 sq ft"
"Princess Crescent, London","£625,000",Apartment,2.0,1.0,Ask agent
"Southdown Road, London, SW20 8PT","£625,000",Flat,2.0,2.0,Ask agent
"Poplar Riverside, Leven Road, E14","£625,000",Flat,1.0,1.0,766-835 sq ft
"Grove Hill Road, London, SE5","£625,000",Ground Flat,2.0,1.0,678 sq ft
"Higham Hill Road, Walthamstow","£625,000",Terraced,2.0,1.0,Ask agent
"Hampton Road, Chingford","£625,000",Terraced,3.0,1.0,829 sq ft
"Longfield Avenue, Ealing, W5","£625,000",Flat,1.0,1.0,517 sq ft
"Old Oak Road, Acton W3","£625,000",Flat,2.0,2.0,Ask agent
"Venner Road, London, SE26","£625,000",Apartment,2.0,1.0,Ask agent
"Cranworth Gardens, Stockwell","£625,000",Flat,2.0,1.0,Ask agent
"Highbury Hill, London, N5","£625,000",Apartment,1.0,1.0,Ask agent
"Old Town, London, SW4","£625,000",Flat,1.0,1.0,618 sq ft
"Barclay Road, Walthamstow","£625,000",Terraced,2.0,1.0,549 sq ft
"Altitude Point, 71 Alie Street, London, E1","£625,000",Flat,1.0,1.0,517 sq ft
"Cornford Grove, Balham","£625,000",Flat,1.0,1.0,Ask agent
"Southwark Bridge Road, Elephant & Castle, London, SE1","£625,000",Flat,1.0,1.0,625 sq ft
"Aldridge Walk, London","£625,000",Semi-Detached,3.0,1.0,"1,144 sq ft"
"Queensland Road, Holloway Road, N7","£625,000",Apartment,2.0,1.0,722 sq ft
"Perseus Court, Arniston Way, London, E14","£625,000",Apartment,2.0,2.0,"1,027 sq ft"
"Fisherman Close, Richmond","£625,000",Terraced,2.0,1.0,821 sq ft
"Baker Street, London, NW1","£625,000",Apartment,1.0,1.0,722 sq ft
"Elliott Road, Oval","£625,000",Apartment,2.0,2.0,885 sq ft
"Ewhurst Road, London, SE4","£625,000",Semi-Detached,3.0,1.0,Ask agent
"The Village Square,
West Parkside,
Greenwich,
London,
SE10 0BD","£625,000",Apartment,2.0,2.0,854 sq ft
"Chatham Place, Hackney, E9","£625,000",Flat,2.0,1.0,636 sq ft
"Comeragh Road, 
Barons Court, W14","£625,000",Flat,2.0,1.0,Ask agent
"Lillie Square, Earls Court, London, SW6","£625,000",Flat,1.0,1.0,558 sq ft
"Waterlily Court, 
Kidbrooke Village, SE3","£625,000",Flat,2.0,2.0,794 sq ft
"White Post Lane, London, E9","£625,000",Apartment,2.0,2.0,834 sq ft
"Coram Street, Bloomsbury, London, WC1N","£625,000",Apartment,2.0,1.0,775 sq ft
"Westbury Avenue, Wood Green, London, N22","£625,000",Terraced,3.0,1.0,"1,161 sq ft"
"The Oxygen Apartments, Royal Victoria Dock, E16","£625,000",Apartment,2.0,2.0,"1,111 sq ft"
"Cremorne Mansions, Chelsea","£625,000",Apartment,2.0,1.0,618 sq ft
"Arena Tower, 
25 Crossharbour Plaza, E14","£625,000",Flat,2.0,2.0,780 sq ft
"Lower Richmond Road, London, SW15","£625,000",Apartment,2.0,1.0,Ask agent
"Casselden Road, London, NW10","£625,000",Terraced,4.0,1.0,"1,420 sq ft"
"Kew Riverside, Richmond, TW9","£625,000",Apartment,2.0,2.0,766 sq ft
"Inverine Road, Charlton, SE7","£625,000",Terraced,3.0,1.0,Ask agent
"Stamford Square, London, SW15","£625,000",Apartment,2.0,2.0,724 sq ft
"Cowper Road, Wimbledon","£625,000",Semi-Detached,2.0,2.0,Ask agent
"Fernlea Road, London, SW12","£625,000",Apartment,1.0,1.0,574 sq ft
"Cahir Street, Isle Of Dogs, London, E14","£625,000",Terraced,3.0,1.0,768 sq ft
"Lillie Road, 
Fulham, SW6","£625,000",Flat,2.0,2.0,827 sq ft
"Stockport Road, Streatham","£625,000",House,3.0,1.0,Ask agent
"Monoux Grove, Walthamstow, London, E17","£625,000",Terraced,4.0,2.0,Ask agent
"Hazelbourne Road, LONDON, SW12","£625,000",Flat,2.0,1.0,790 sq ft
"Upland Road, London, SE22","£625,000",Apartment,3.0,2.0,Ask agent
"Handforth Road, London","£625,000",Flat,2.0,1.0,Ask agent
"Redcliffe Gardens, Chelsea, London, SW10","£625,000",Apartment,2.0,1.0,593 sq ft
"Chiswick Green, London, W4 5TF","£625,000",Flat,1.0,1.0,541 sq ft
"Larkshall Road, Highams Park","£625,000",Terraced,3.0,1.0,"1,128 sq ft"
"4 Deacon Street, Elephant & Castle, London, SE17","£625,000",Flat,1.0,1.0,620 sq ft
"Brookhill Road, London","£625,000",House,3.0,3.0,Ask agent
"Balham High Road, London, SW17","£625,000",Flat,2.0,2.0,Ask agent
"Fieldview, Earlsfield","£625,000",Maisonette,3.0,1.0,Ask agent
"Southampton Road, Gospel Oak","£625,000",Flat,2.0,1.0,Ask agent
"Barrowgate Road, Chiswick","£625,000",Flat,3.0,1.0,Ask agent
"Wimbledon Park Road, Southfields, London, SW18","£625,000",Flat,2.0,1.0,667 sq ft
"Hilldrop Road, Tufnell Park, London, N7","£625,000",Flat,2.0,1.0,800 sq ft
"Pan Peninsula Square, Canary Wharf, London, E14","£625,000",Flat,1.0,1.0,552 sq ft
"River Rise Close, Rotherhithe, SE8","£625,000",Apartment,2.0,2.0,819 sq ft
"Disraeli Gardens, 
East Putney, SW15","£625,000",Flat,2.0,1.0,Ask agent
"Brookside South, East Barnet EN4 8LL","£625,000",Semi-Detached,3.0,1.0,Ask agent
"Warehaus, London Fields, E8","£625,000",Apartment,1.0,1.0,764 sq ft
"Kensington Mansions, Earls Court, London, SW5","£625,000",Flat,2.0,1.0,690 sq ft
"Warehouse W, Western Gateway, London E16","£625,000",Flat,2.0,2.0,"1,104 sq ft"
"Shipbuilding Way, LONDON, London, E13","£625,000",Terraced,4.0,3.0,Ask agent
"Norland Square, Notting Hill, London","£625,000",Flat,1.0,1.0,Ask agent
"Ebury Bridge Road, London, SW1W","£625,000",Apartment,2.0,1.0,Ask agent
"Lymington Avenue, Wood Green, London, N22","£625,000",House,3.0,1.0,881 sq ft
"Courland Grove, London","£625,000",Apartment,2.0,1.0,Ask agent
"Watermans Quay, William Morris Way, Fulham,  SW6","£625,000",Flat,2.0,2.0,Ask agent
"Mortlake High Street, London, SW14","£625,000",Apartment,2.0,1.0,840 sq ft
"The Courtland, North Chingford, E4","£625,000",Apartment,3.0,2.0,Ask agent
"Empire Square East, Empire Square, London","£625,000",Apartment,2.0,2.0,Ask agent
"Gloucester Road, Walthamstow","£625,000",Terraced,2.0,1.0,Ask agent
"Walpole Road, Walthamstow, E17","£625,000",Terraced,2.0,1.0,Ask agent
"Finborough Road, Chelsea, London, SW10","£625,000",Flat,2.0,1.0,625 sq ft
"Fernlea Road, Balham, London, SW12","£625,000",Flat,1.0,1.0,580 sq ft
"Yukon Road, Balham","£625,000",Maisonette,2.0,1.0,Ask agent
"Auckland Hill, West Norwood, SE27","£625,000",Terraced,2.0,1.0,705 sq ft
"Cambridge Park, Twickenham, TW1","£625,000",Apartment,2.0,2.0,657 sq ft
"Finchley Lane, London","£625,000",Flat,2.0,2.0,Ask agent
"Southlands Drive, Wimbledon, London, SW19","£625,000",Apartment,2.0,2.0,862 sq ft
"Ross Road, London","£625,000",Semi-Detached,4.0,1.0,"1,424 sq ft"
"Scena Way, London","£625,000",Apartment,2.0,,Ask agent
"Hickman Close, London, E16","£625,000",Detached,5.0,1.0,Ask agent
"Marvels Lane, Grove Park, SE12","£625,000",Semi-Detached,4.0,2.0,Ask agent
"Langbourne Place, Isle Of Dogs, London, E14","£625,000",Flat,2.0,2.0,883 sq ft
"Lefroy Road, LONDON, W12","£625,000",Mews,2.0,2.0,"1,168 sq ft"
"Old Park View, Enfield, EN2","£625,000",Terraced,3.0,1.0,Ask agent
"Dunstans Road, East Dulwich, London, SE22","£625,000",Apartment,2.0,2.0,Ask agent
"Boulevard Drive, Beaufort Park, Colindale, NW9","£625,000",Apartment,3.0,2.0,951 sq ft
"Sheen Road, Richmond","£625,000",Flat,2.0,1.0,Ask agent
"Macaulay Road, London, SW4","£625,000",Maisonette,3.0,1.0,Ask agent
"Comeragh Road, Barons Court, London, W14","£625,000",Apartment,2.0,1.0,Ask agent
"Naylor Building West, Assam Street, London, E1","£625,000",Flat,2.0,2.0,Ask agent
"Haverstock Hill, London","£625,000",Flat,2.0,1.0,Ask agent
"Kellett Road, Brixton, London, SW2","£625,000",Flat,3.0,1.0,861 sq ft
"Elgin Avenue, Maida Vale, London, W9","£625,000",Flat,2.0,2.0,513 sq ft
"Aslett Street, London, SW18","£625,000",Maisonette,2.0,1.0,736 sq ft
"Grecian Crescent, Crystal Palace, London, SE19","£625,000",House,3.0,1.0,784 sq ft
"Maurice Browne Avenue, London","£625,000",Flat,2.0,2.0,Ask agent
"Rylandes Road, London, NW2","£625,000",Terraced,3.0,2.0,Ask agent
"Tower Bridge Road, Tower Bridge","£625,000",Flat,2.0,2.0,Ask agent
"The Tower, 1 St George Wharf, Lambeth, London, SW8","£625,000",Apartment,1.0,1.0,474 sq ft
"Crystal Palace Road, East Dulwich, London, SE22","£625,000",Apartment,2.0,2.0,846 sq ft
1 Park Drive London E14,"£625,000",Flat,,1.0,Ask agent
"Booth Road, London, E16","£625,000",Apartment,2.0,2.0,861 sq ft
"Becondale Road, Crystal Palace","£625,000",Terraced,3.0,1.0,Ask agent
"Nightingale Lane, Clapham","£625,000",Flat,1.0,1.0,Ask agent
"Glasbrook Avenue, Twickenham","£625,000",House,3.0,1.0,Ask agent
"Fitzroy Street, London","£625,000",Apartment,2.0,1.0,525 sq ft
"Perseus Court, London, E14","£625,000",Apartment,2.0,2.0,Ask agent
"Chronicle Tower, The Lexicon, 261 City Road, EC1V","£625,000",Apartment,1.0,1.0,572 sq ft
"Chimney Court, Wapping E1W","£625,000",Apartment,1.0,1.0,Ask agent
"Prince Court, 5 Nelson Street, London, E16","£625,000",Apartment,3.0,2.0,"1,023 sq ft"
