Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Holborough House, Lismore Boulevard, NW9","£350,000",Apartment,1.0,1.0,Ask agent
"Central House, Stratford, London, E15","£350,000",Flat,2.0,1.0,619 sq ft
"Mardyke House, Elephant and Castle, London, SE17","£350,000",Flat,1.0,1.0,555 sq ft
"Kinglake Estate, Elephant and Castle, London, SE17","£350,000",Flat,2.0,1.0,590 sq ft
"Fleeming Road, Walthamstow, London, E17","£350,000",Flat,1.0,1.0,Ask agent
"Winchester Avenue, Brondesbury Park","£350,000",Flat,2.0,1.0,Ask agent
"Kennington Lane, London","£350,000",Apartment,2.0,1.0,969 sq ft
"Hambledon Gardens, London","£350,000",Maisonette,2.0,1.0,62 sq ft
"Poynders Road, London","£350,000",Flat,2.0,1.0,Ask agent
"Ellesmere Court, London, SE20 8TY","£350,000",Flat,3.0,1.0,820 sq ft
"Kelly Avenue, London","£350,000",Apartment,2.0,1.0,Ask agent
"Western Gateway, London, E16","£350,000",Apartment,1.0,1.0,600 sq ft
"52A Worple Road Mews, Wimbledon, SW19","£350,000",Apartment,1.0,1.0,Ask agent
"Ethelworth Court, Tulse Hill, SW2","£350,000",Apartment,2.0,1.0,Ask agent
"Fingal Street, Greenwich, London","£350,000",Apartment,1.0,1.0,Ask agent
"Valmar Road, Camberwell","£350,000",Flat,1.0,1.0,Ask agent
"Stembridge Road, Anerley, London","£350,000",Flat,2.0,1.0,Ask agent
"Arborfield Close, London, SW2","£350,000",Apartment,2.0,1.0,Ask agent
"The Alders, Aldrington Road, London, SW16","£350,000",Apartment,2.0,1.0,Ask agent
"Church Road, London, SE19","£350,000",Apartment,1.0,1.0,Ask agent
"Bow River Village, Bow","£350,000",Flat,1.0,1.0,580 sq ft
"Regal Court, London, N18","£350,000",Flat,2.0,1.0,Ask agent
"Canonbie Road, London","£350,000",Flat,2.0,1.0,667 sq ft
"Penge Road, Anerley","£350,000",Flat,2.0,1.0,Ask agent
"Leeland Terrace, Ealing, London","£350,000",Apartment,2.0,1.0,497 sq ft
"St. Davids Square, London, E14","£350,000",Apartment,1.0,1.0,Ask agent
"Burnham Court, Brent Street, Hendon NW4","£350,000",Flat,2.0,1.0,Ask agent
"Park West, Hyde Park Estate, London, W2","£350,000",Studio,,1.0,279 sq ft
"Michigan Building, 2 Biscayne Avenue, London, E14","£350,000",Apartment,1.0,1.0,Ask agent
"Woods Road, London","£350,000",Apartment,2.0,2.0,605 sq ft
"Stonebridge Park, London, NW10","£350,000",Flat,2.0,1.0,774 sq ft
"Bromley Road, London","£350,000",Apartment,2.0,2.0,Ask agent
"Old Castle Street, Aldgate, London, E1","£350,000",Flat,1.0,1.0,454 sq ft
"New Cross Road, New Cross, SE14","£350,000",Apartment,1.0,1.0,Ask agent
"Trafalgar Point, Islington, London, N1","£350,000",Flat,1.0,1.0,657 sq ft
"Chichely Heights, Woolwich, London, SE18","£350,000",Flat,1.0,1.0,560 sq ft
"Edgware Road, London","£350,000",Studio,,1.0,Ask agent
"Station Avenue, London, SW9","£350,000",Apartment,3.0,3.0,591 sq ft
"Mornington Close, London","£350,000",Flat,2.0,2.0,Ask agent
"Kensington Church Street, Notting Hill, W8","£350,000",Flat,,,355 sq ft
"Whitworth Road, London, SE25","£350,000",Apartment,2.0,1.0,Ask agent
"Bedford Hill, London, SW12","£350,000",Apartment,1.0,1.0,458 sq ft
"Sceaux Gardens, Camberwell, London, SE5","£350,000",Flat,3.0,1.0,871 sq ft
"Lee High Road, London","£350,000",Apartment,2.0,1.0,Ask agent
"Holmewood Gardens, Tulse Hill","£350,000",Apartment,2.0,1.0,Ask agent
"Charlton Road, Harlesden","£350,000",Flat,2.0,1.0,Ask agent
"Paulet Road, London","£350,000",Ground Flat,1.0,1.0,Ask agent
"Smiths Yard, Earlsfield","£350,000",Flat,1.0,1.0,Ask agent
"Brookhill Road, London, SE18","£350,000",Maisonette,3.0,1.0,Ask agent
"Ibis Court, Edward Place, Deptford, London, SE8","£350,000",Maisonette,2.0,1.0,782 sq ft
"Glass Blowers House, E14","£350,000",Apartment,1.0,1.0,Ask agent
"Uxbridge Road, Acton","£350,000",Flat,1.0,1.0,Ask agent
"Edwins Mead, Lindisfarne Way, London","£350,000",Apartment,1.0,1.0,Ask agent
"Lavender Hill, London, SW11","£350,000",Apartment,1.0,1.0,Ask agent
"Ilex Road, London, NW10","£350,000",Flat,1.0,1.0,Ask agent
"St Davids Square, Isle Of Dogs, London, E14","£350,000",Flat,1.0,1.0,560 sq ft
"Sculpture House, Killick Way, London, E1","£350,000",Apartment,1.0,1.0,Ask agent
"Kentish Town Road, London, NW1","£350,000",Apartment,1.0,1.0,Ask agent
"Restons Crescent, London","£350,000",Terraced,3.0,1.0,Ask agent
"3-6 Banister Road, Kensal Rise, W10","£350,000",Ground Flat,1.0,1.0,550 sq ft
"Buckhold Road, London","£350,000",Apartment,1.0,1.0,Ask agent
"1 Axio Way, London, E3","£350,000",Apartment,1.0,1.0,Ask agent
"Weymouth Terrace, London, E2","£350,000",Flat,2.0,1.0,Ask agent
"Balham Grove, London, SW12","£350,000",Apartment,1.0,1.0,Ask agent
"Ontario Tower, 
4 Fairmont Avenue, E14","£350,000",Flat,1.0,1.0,Ask agent
"Troon Close, London, SE28","£350,000",End of Terrace,2.0,1.0,Ask agent
"Farrow Lane, New Cross","£350,000",Flat,2.0,1.0,Ask agent
"Camberwell Passage, Camberwell","£350,000",Studio,,1.0,Ask agent
"Bower House, London NW9","£350,000",Apartment,1.0,1.0,607 sq ft
"Shipbuilding Way, London, E13","£350,000",Flat,1.0,1.0,Ask agent
"Moody Street, Mile End, London, E1","£350,000",Maisonette,2.0,1.0,736 sq ft
"Griffiths Road, Wimbledon, London, SW19","£350,000",Apartment,2.0,1.0,Ask agent
"Lyall House, Shipbuilding Way, London","£350,000",Flat,1.0,1.0,564 sq ft
"Montagu Street, London, W1H","£350,000",Apartment,1.0,1.0,404 sq ft
"Maltings Close, Tower Hamlets, London, E3","£350,000",Flat,2.0,2.0,704 sq ft
"Gowrie Road, London, SW11","£350,000",Flat,1.0,1.0,447 sq ft
"Limes Grove, Lewisham","£350,000",Flat,1.0,1.0,Ask agent
"Sunninghill Court, Bollo Bridge Road, London, W3","£350,000",Flat,2.0,1.0,49 sq ft
"Sherringham Court, 13 The Ridgeway, Enfield, EN2","£350,000",Flat,2.0,1.0,Ask agent
"Sentinel House, Sentinel Square, Hendon NW4","£350,000",Flat,2.0,1.0,Ask agent
"Wood Street, Walthamstow, E17","£350,000",Apartment,2.0,1.0,704 sq ft
"Mapleton Road, London, SW18","£350,000",Apartment,1.0,1.0,438 sq ft
"Manor Road, London","£350,000",Apartment,2.0,1.0,Ask agent
"Staple Street, London Bridge","£350,000",Flat,2.0,1.0,Ask agent
"Westferry Road, Isle Of Dogs, London, E14","£350,000",Flat,1.0,1.0,542 sq ft
"City Island Way, Canning Town, London, E14","£350,000",Flat,,1.0,399 sq ft
"Ashford Court, Ashford Road, Cricklewood, London, NW2","£350,000",Flat,2.0,1.0,622 sq ft
"Beaufort Square, Beaufort Park, Colindale, NW9","£350,000",Apartment,,1.0,471 sq ft
"Capri House, Beaufort Square","£350,000",Apartment,1.0,1.0,603 sq ft
"Ottley Drive, London","£350,000",Apartment,1.0,1.0,Ask agent
"Cleveland Grove, LONDON","£350,000",Apartment,1.0,1.0,Ask agent
"George Loveless House, Diss Street, Columbia Road, London, E2","£350,000",Flat,1.0,1.0,483 sq ft
"Amhurst Park, Stamford Hill, London, N16","£350,000",Flat,2.0,2.0,732 sq ft
"Moot Court, Fryent Way, Kingsbury, London, NW9","£350,000",Flat,2.0,1.0,Ask agent
"Bannister Close, Tulse Hill","£350,000",Apartment,1.0,1.0,Ask agent
"Lancaster Avenue, London, SE27","£350,000",Flat,1.0,1.0,Ask agent
"Hopton Road, Streatham","£350,000",Apartment,2.0,1.0,Ask agent
"West Green Road, London, N15","£350,000",Apartment,2.0,2.0,Ask agent
"St. Josephs Vale, Blackheath","£350,000",Flat,1.0,1.0,Ask agent
"Brownhill Road, Catford, London, SE6","£350,000",Flat,2.0,1.0,Ask agent
"Grove Road, Barnes, London, SW13","£350,000",Apartment,1.0,1.0,506 sq ft
"Glyn Court, 199 Leigham Court Road, SW16","£350,000",Apartment,2.0,1.0,Ask agent
"Hanford Close, Southfields","£350,000",Flat,1.0,1.0,Ask agent
"Dallas Road, Brent Cross, London, NW4","£350,000",Flat,3.0,1.0,859 sq ft
"Barker Walk, London, SW16","£350,000",Maisonette,2.0,1.0,Ask agent
"Rye Lane, London","£350,000",Flat,2.0,1.0,Ask agent
"Augusta Court, Great North Way, Hendon, NW4","£350,000",Apartment,2.0,1.0,Ask agent
"Peninsula Court, Isle of Dogs E14","£350,000",Flat,1.0,1.0,Ask agent
"Lillie Road, Fulham, London, SW6","£350,000",Flat,1.0,1.0,538 sq ft
"Stanger Road, London","£350,000",Maisonette,2.0,1.0,587 sq ft
"Alexandra Road, Wimbledon","£350,000",Flat,1.0,1.0,Ask agent
"Windsor Court, Southgate, N14","£350,000",Flat,1.0,1.0,Ask agent
"Hazelbank Road, Catford","£350,000",Flat,1.0,1.0,Ask agent
"Algernon Road, London","£350,000",Maisonette,2.0,1.0,Ask agent
"Nelson Road, Crouch End N8","£350,000",Apartment,1.0,1.0,360 sq ft
"Corner Fielde, Streatham","£350,000",Flat,1.0,1.0,Ask agent
"Maltings Close, London, E3","£350,000",Flat,2.0,2.0,Ask agent
"Sales and Marketing Suite address:
Imperial Building,
No.2 Duke of Wellington Avenue,
London, Royal Arsenal Riverside
SE18 6FR","£350,000",Apartment,1.0,1.0,490 sq ft
"Mare Street, Hackney, London, E8","£350,000",Flat,1.0,1.0,492 sq ft
"Joseph Hardcastle Close, New Cross, SE14","£350,000",Flat,2.0,2.0,Ask agent
"Tierney Road, London","£350,000",Flat,1.0,1.0,Ask agent
"Chapman House, Upton Park, LONDON, E13","£350,000",Flat,1.0,1.0,620 sq ft
"King Street, Hammersmith","£350,000",Flat,1.0,1.0,Ask agent
"Dalrymple Close, London","£350,000",Flat,2.0,1.0,578 sq ft
"Flat 3 Riverside House, 85-87 Holden Road, Woodside Park, London, N12 7DP","£350,000",Flat,2.0,,Ask agent
"Edgware Road, London, W2","£350,000",Apartment,,,Ask agent
"Woodvale Court, South Norwood Hill, London, SE25","£350,000",Apartment,2.0,,Ask agent
"Naxos Building, Canary Wharf, E14","£350,000",Flat,1.0,1.0,480 sq ft
"John McDonald House,, Grengall Grove,, London, E14","£350,000",Maisonette,2.0,1.0,Ask agent
"Coxwell Boulevard, London, NW9","£350,000",Apartment,1.0,1.0,690 sq ft
"Kennard Apartments, Woolwich, SE18","£350,000",Flat,1.0,1.0,549 sq ft
"Sydenham Road, London, SE26","£350,000",Flat,2.0,1.0,Ask agent
"Flat 56 Millbrooke Court, Keswick Road, London, SW15 2RA","£350,000",Flat,1.0,1.0,Ask agent
"Station Road, Lewisham","£350,000",Flat,1.0,1.0,Ask agent
"Joseph Hardcastle Close, New Cross, SE14","£350,000",Flat,2.0,2.0,Ask agent
"Woolwich Reach, E16","£350,000",Flat,1.0,1.0,549 sq ft
"Maher Court, E14","£350,000",Apartment,1.0,1.0,597 sq ft
"Mount Pleasant Road, London, N17","£350,000",Ground Flat,1.0,1.0,Ask agent
"Peartree Avenue, London, SW17","£350,000",Apartment,1.0,1.0,390 sq ft
"Brownhill Road, London","£350,000",Apartment,2.0,1.0,Ask agent
"Caesar Court, Bethnal Green","£350,000",Flat,2.0,1.0,542 sq ft
"O'Leary Square, Stepney, London, E1","£350,000",Flat,2.0,2.0,495 sq ft
"Chapman House, Upton Park, LONDON, E13","£350,000",Flat,1.0,1.0,598 sq ft
"Dartmouth Park, Dartmouth Park, London, NW5","£350,000",Studio,,1.0,374 sq ft
"Frederick Square, Sovereign Crescent, London, SE16","£350,000",Apartment,1.0,1.0,584 sq ft
"Warwick Grove, Clapton, London, E5","£350,000",Flat,2.0,1.0,598 sq ft
"Chamberlain Court, Shipbuilding Way, E13","£350,000",Apartment,1.0,1.0,Ask agent
"Medusa Road, London, SE6","£350,000",Apartment,2.0,1.0,Ask agent
"Rick Roberts Way, Stratford","£350,000",Apartment,1.0,1.0,Ask agent
445 Woolwich Road London SE7,"£350,000",Flat,1.0,1.0,Ask agent
"Hibbert Road, Walthamstow, E17","£350,000",Flat,2.0,1.0,686 sq ft
"Avonley Road, London, SE14","£350,000",Apartment,1.0,1.0,Ask agent
"Hoey Court, Barry Blandford Way, London, E3","£350,000",Apartment,1.0,1.0,Ask agent
"Brisbane Road, Leyton, London","£350,000",Apartment,2.0,1.0,Ask agent
"Oaktree Gardens, London","£350,000",Flat,2.0,1.0,Ask agent
"Wendling, Haverstock Road , Kentish Town NW5","£350,000",Flat,1.0,,Ask agent
"Endwell Road, Brockley, SE4","£350,000",Apartment,1.0,1.0,Ask agent
"Crouch Hill, London","£350,000",Flat,1.0,1.0,Ask agent
"Rowley Gardens, Woodberry Down, City Of London","£350,000",Apartment,2.0,1.0,Ask agent
"Elmington Estate, Camberwell, London, SE5","£350,000",Flat,3.0,1.0,786 sq ft
"Hatherley Road, Walthamstow","£350,000",Maisonette,1.0,1.0,Ask agent
"Hutton Grove, London","£350,000",Flat,1.0,1.0,Ask agent
"Lewisham Way, London, SE4","£350,000",Flat,1.0,1.0,Ask agent
"Albert Road, Eltham, SE9","£350,000",House,1.0,1.0,Ask agent
"Cheyne Walk, Chelsea, SW10","£350,000",House Boat,3.0,2.0,Ask agent
"Willesden Lane, London, NW6","£350,000",Apartment,1.0,1.0,522 sq ft
"Palmers Mews, Trade Close, Palmers Green, London, N13","£350,000",Flat,1.0,1.0,Ask agent
"Rye Lane, Peckham, London","£350,000",Flat,1.0,1.0,Ask agent
"Knollys Road, Streatham","£350,000",Flat,1.0,1.0,Ask agent
"Green Lanes, London","£350,000",Flat,2.0,1.0,659 sq ft
"114 Westcombe Park Road, London","£350,000",Retirement Property,1.0,1.0,Ask agent
"Newlands Park, London","£350,000",Flat,2.0,1.0,Ask agent
"Sangley Road, London","£350,000",,3.0,1.0,657 sq ft
"Chapter Road, London","£350,000",Flat,2.0,1.0,580 sq ft
"49 Uxbridge Road, Hanwell","£350,000",Apartment,2.0,1.0,615 sq ft
"Goldsworthy Gardens, London, SE16","£350,000",Apartment,1.0,1.0,Ask agent
"Seven Sisters Road, London, N4","£350,000",Apartment,1.0,1.0,Ask agent
"Thomas York House, Woolwich, London, SE18","£350,000",Flat,1.0,1.0,569 sq ft
"Seacon Tower, Docklands, London, E14","£350,000",Flat,1.0,1.0,509 sq ft
"Tower Hamlets Road, Forest Gate, London, E7","£350,000",Flat,1.0,1.0,434 sq ft
"Streatham Hill, Streatham","£350,000",Flat,2.0,1.0,Ask agent
"Kennoldes, Croxted Road, Dulwich","£350,000",Apartment,1.0,1.0,Ask agent
"Shipbuilding Way, Upton Park, E13","£350,000",Apartment,1.0,1.0,549 sq ft
"Java House, London City Island, London, E14","£350,000",Apartment,,1.0,Ask agent
"Stanstead Road, London, SE6","£350,000",Apartment,1.0,1.0,Ask agent
"Lynton Estate, London SE1","£350,000",Apartment,3.0,1.0,689 sq ft
"College Road, Kensal Green, NW10","£350,000",Apartment,1.0,1.0,454 sq ft
"Nightingale Road, London, E5","£350,000",Flat,1.0,1.0,422 sq ft
"Gunnel Court, Bow, E3","£350,000",Flat,1.0,1.0,585 sq ft
"Garratt Terrace, Tooting Broadway","£350,000",Flat,1.0,1.0,Ask agent
"Holden Road, London, N12","£350,000",Apartment,1.0,1.0,Ask agent
"Sydney Road, Enfield, EN2","£350,000",Flat,2.0,1.0,Ask agent
"Manston Court, Walthamstow, London E17","£350,000",Apartment,1.0,1.0,786 sq ft
"Alnwick Road, Lee","£350,000",Flat,2.0,,Ask agent
"Valencia Close, Glass Blowers House, E14","£350,000",Apartment,1.0,1.0,Ask agent
"Scott Avenue, London","£350,000",Flat,1.0,1.0,Ask agent
"Battersea Church Road, Battersea","£350,000",Flat,,1.0,Ask agent
"Hutchings Street, London, E14","£350,000",Apartment,1.0,1.0,Ask agent
"Shepherds Bush Road, Shepherds Bush","£350,000",Flat,1.0,1.0,Ask agent
"Woolwich Road, London","£350,000",Apartment,2.0,1.0,Ask agent
"Denham Road, London, N20","£350,000",Maisonette,2.0,2.0,829 sq ft
"Station Road, Lewisham, London, SE13","£350,000",Flat,1.0,1.0,547 sq ft
"Whitnell Way, London","£350,000",Flat,2.0,1.0,Ask agent
"Middlesex Street, Artisan House, E1","£350,000",Apartment,1.0,1.0,409 sq ft
"Campbell Gordon Way, Cricklewood","£350,000",Flat,2.0,1.0,Ask agent
"64b Palmerston Road, Walthamstow, London, E17 6PG","£350,000",Flat,4.0,2.0,990 sq ft
"Rosina Street, E9","£350,000",Flat,1.0,1.0,440 sq ft
"Sandycombe Road, Richmond, TW9","£350,000",Apartment,,1.0,468 sq ft
"Adenmore Road, Catford","£350,000",Flat,2.0,1.0,Ask agent
"Frederick Square, Rotherhithe","£350,000",Flat,1.0,1.0,Ask agent
"Hudson Apartments, New River Village, Hornsey, N8","£350,000",Apartment,1.0,1.0,Ask agent
"Rotherhithe Street, Rotherhithe","£350,000",Flat,1.0,1.0,Ask agent
"Blythe Road, Brook Green","£350,000",Flat,1.0,1.0,Ask agent
"Walnut Court, Walthamstow, London, E17","£350,000",Flat,2.0,1.0,667 sq ft
"Reed House, London, SW19","£350,000",Apartment,2.0,2.0,Ask agent
"BOW LANE, NORTH FINCHLEY, N12","£350,000",Flat,1.0,1.0,Ask agent
"Beaufort Square, Colindale, London, NW9","£350,000",Flat,1.0,1.0,548 sq ft
"Brookmill Road, London","£350,000",Apartment,2.0,1.0,Ask agent
"Northumberland Park, London, N17","£350,000",Apartment,3.0,1.0,Ask agent
"Newsholme Drive, London","£350,000",Retirement Property,2.0,1.0,Ask agent
"Durdans House, Royal College Street, Camden, NW1","£350,000",Flat,1.0,1.0,Ask agent
"Medwin Street, London, SW4","£350,000",Maisonette,1.0,1.0,Ask agent
"Fortess Road, Kentish Town, NW5","£350,000",Apartment,1.0,1.0,Ask agent
"Derby Road, South Woodford, E18","£350,000",Flat,2.0,1.0,Ask agent
"Lampeter Square, Barons Court, London, W6","£350,000",Flat,1.0,1.0,495 sq ft
"Wythfield Road, London","£350,000",Apartment,2.0,1.0,Ask agent
"Inverine Road, Charlton, SE7","£350,000",Apartment,2.0,1.0,Ask agent
"Lanacre Avenue, London","£350,000",Flat,2.0,1.0,Ask agent
"Hulford Apartments, 445 Woolwich Road, Charlton, London, SE7","£350,000",Apartment,1.0,1.0,734 sq ft
"Plowden Road, Kidbrooke","£350,000",House,1.0,1.0,Ask agent
"Safa House, Arklow Road, New Cross, SE14","£350,000",Apartment,1.0,1.0,551 sq ft
"Katie Court, Canning Town, London, E16","£350,000",Flat,2.0,1.0,537 sq ft
"Adriatic Apartments, 
20 Western Gateway, E16","£350,000",Flat,1.0,1.0,515 sq ft
"19 Moorhen Drive, London, NW9","£350,000",Apartment,1.0,1.0,Ask agent
"Kingsway, North Finchley, London, N12","£350,000",Apartment,2.0,2.0,813 sq ft
"Freston Road, London, W10","£350,000",Flat,1.0,1.0,Ask agent
"Lea Bridge Road, London","£350,000",Flat,2.0,1.0,525 sq ft
"Samuel Close, New Cross","£350,000",Flat,2.0,1.0,Ask agent
"Camberwell Green, Camberwell, SE5","£350,000",Flat,1.0,1.0,Ask agent
"Barge Walk, London, SE10","£350,000",Apartment,1.0,1.0,Ask agent
"Eastway, London, E9","£350,000",Apartment,1.0,1.0,456 sq ft
"Great North Way, London","£350,000",Flat,2.0,2.0,Ask agent
"Fielding Street, SE17 3HD","£350,000",Flat,1.0,1.0,425 sq ft
"Hay Currie Street, Poplar, London, E14","£350,000",Flat,1.0,1.0,529 sq ft
"John Cabot House, Royal Wharf, E16","£350,000",Apartment,,1.0,Ask agent
"Batavia House, Batavia Road, New Cross, SE14","£350,000",Apartment,2.0,1.0,Ask agent
"Besant Way, London, NW10","£350,000",Flat,2.0,1.0,Ask agent
"Isleworth, Wayside Court, TW7","£350,000",Flat,2.0,1.0,Ask agent
"Heylyn Square, Mile End, London, E3","£350,000",Flat,1.0,1.0,563 sq ft
"Church Road, Crystal Palace, London, SE19","£350,000",Flat,1.0,1.0,476 sq ft
"Parkside Avenue, LONDON","£350,000",Apartment,1.0,1.0,477 sq ft
"Romford Road, Forest Gate, London, E7","£350,000",Flat,2.0,1.0,Ask agent
"Hartfield Road, Wimbledon","£350,000",Flat,1.0,1.0,Ask agent
"Greenway Close, London","£350,000",Flat,2.0,1.0,Ask agent
"Andrewes House, 17 Medawar Drive, London, NW7 1ST","£350,000",Flat,1.0,1.0,Ask agent
"Valencia Close, London, E14","£350,000",Flat,1.0,1.0,550 sq ft
"Cornwallis Road, London, E17","£350,000",Flat,3.0,1.0,Ask agent
"Cornwell House, 23 Ron Leighton Way, London, E6","£350,000",Apartment,2.0,1.0,Ask agent
"Wayford Street, London, SW11","£350,000",Flat,1.0,1.0,Ask agent
"Warton Road, Stratford, London, E15","£350,000",Flat,2.0,2.0,710 sq ft
"Munster Road, Fulham","£350,000",Flat,1.0,1.0,Ask agent
"Market Building, Market Place, Brentford","£350,000",Apartment,1.0,1.0,538 sq ft
"Rivulet Apartments, Devan Grove, N4","£350,000",Apartment,,1.0,Ask agent
"Westmoreland Road, London","£350,000",Flat,1.0,1.0,Ask agent
"Fairlight Road, Tooting","£350,000",Flat,1.0,1.0,Ask agent
"Leontine Close, Peckham, London","£350,000",Maisonette,3.0,1.0,Ask agent
"Queens Avenue, Winchmore Hill, N21","£350,000",Flat,2.0,1.0,Ask agent
"Burrells Wharf Square, Canary Wharf, London, E14","£350,000",Flat,1.0,1.0,648 sq ft
"Ferdinand Street, Chalk Farm NW1","£350,000",Apartment,1.0,1.0,500 sq ft
"Lilestone Street, St John's Wood","£350,000",Flat,1.0,1.0,Ask agent
"Vale Row, N5 1LL","£350,000",Apartment,1.0,1.0,398 sq ft
"River Apartments, Gillender Street, E3","£350,000",Apartment,1.0,1.0,Ask agent
"Anson Road, London, NW2","£350,000",Apartment,1.0,1.0,460 sq ft
"Kinloch Street, Hornsey, London, N7","£350,000",Flat,1.0,1.0,431 sq ft
"Upper Tulse Hill, London","£350,000",Flat,3.0,1.0,Ask agent
"Maysoule Road, London","£350,000",Flat,2.0,1.0,Ask agent
"Apple Yard, London","£350,000",Apartment,1.0,1.0,Ask agent
"Land to rear of Minet Road, Brixton, London, SW9","£350,000",Land,4.0,,"1,250 sq ft"
"Wheat Sheaf Close, Isle Of Dogs, London, E14","£350,000",Flat,1.0,1.0,429 sq ft
"Webster Gardens, Ealing","£350,000",Maisonette,2.0,1.0,Ask agent
"Tulse Hill, Brixton","£350,000",Flat,2.0,2.0,Ask agent
"Deptford Church Street, London, SE8","£350,000",Flat,2.0,1.0,Ask agent
