Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Aspen, Consort Place, 50 Marsh Wall, Canary Wharf, E14","£500,000",Apartment,,1.0,Ask agent
"Kempsford Gardens, Earls Court","£500,000",Flat,1.0,1.0,Ask agent
"Barge Walk, London, se10 0gh","£500,000",Flat,2.0,1.0,Ask agent
"Princess Road, London, NW6","£500,000",Apartment,1.0,1.0,691 sq ft
"Stanhope Road, Highgate","£500,000",Apartment,2.0,1.0,Ask agent
"Monmouth Road, East Ham, London, E6","£500,000",Terraced,3.0,1.0,Ask agent
"Empire Square West, London Bridge","£500,000",Flat,1.0,1.0,Ask agent
"Queens Road, London, SE14","£500,000",Flat,2.0,2.0,Ask agent
"Cremorne Mansions, Chelsea","£500,000",Apartment,2.0,1.0,618 sq ft
Dowells Street Greenwich SE10,"£500,000",Apartment,2.0,1.0,Ask agent
"Wager Street, London","£500,000",Apartment,2.0,2.0,801 sq ft
"Ambrosden Avenue, Westminster, London, SW1P","£500,000",Apartment,1.0,1.0,414 sq ft
"Lloyd Villas, Brockley, SE4","£500,000",Apartment,2.0,2.0,759 sq ft
"Lea Bridge Road, Lower Clapton, London, E5","£500,000",Flat,2.0,1.0,742 sq ft
"12 Blair Street, London, E14","£500,000",Maisonette,3.0,2.0,Ask agent
"Battersea High Street, Battersea, London, SW11","£500,000",Flat,1.0,1.0,626 sq ft
"Beaumont Place, Isleworth","£500,000",Maisonette,3.0,2.0,Ask agent
"Eloise House, Portland Road, London","£500,000",Apartment,3.0,2.0,"1,125 sq ft"
"Richmond Way, Brook Green, London, W12","£500,000",Flat,2.0,2.0,681 sq ft
"Island Row, E14","£500,000",Apartment,2.0,2.0,721 sq ft
"Fairholme Road, West Kensington","£500,000",Flat,1.0,1.0,Ask agent
"Queen Alexandra Mansions, Bloomsbury, London, WC1H","£500,000",Flat,1.0,1.0,354 sq ft
"Crowder Street, London, E1","£500,000",Apartment,2.0,2.0,810 sq ft
"OXFORD ROAD, Maida Vale, LONDON, NW6","£500,000",Flat,1.0,1.0,580 sq ft
"Wentworth Lodge, Finchley, N3","£500,000",Flat,3.0,1.0,866 sq ft
"Whitworth Road, Woolwich, London, SE18 3QB","£500,000",Terraced,3.0,1.0,Ask agent
"Mile End Road, Mile End, London","£500,000",Flat,1.0,1.0,545 sq ft
"Water Lane, London, SE14","£500,000",Terraced,3.0,2.0,Ask agent
"Somerleyton Road, London, SW9","£500,000",Apartment,4.0,1.0,Ask agent
"Tachbrook Street, SW1V","£500,000",Flat,1.0,1.0,386 sq ft
"Cumberland Street, 
Pimlico, SW1V","£500,000",Flat,1.0,1.0,Ask agent
"Plender Street, London, NW1","£500,000",Apartment,1.0,1.0,Ask agent
"Cherrydown Avenue, London","£500,000",Terraced,3.0,1.0,Ask agent
"Goldhwak Road, Shepherd's Bush, London, W12","£500,000",Flat,2.0,1.0,547 sq ft
"Jardine Road, Wapping","£500,000",Flat,2.0,2.0,Ask agent
"Radcliffe Avenue, London NW10","£500,000",Ground Flat,2.0,1.0,Ask agent
"Rowan Road, Streatham","£500,000",Semi-Detached,3.0,1.0,Ask agent
"Brent View Road, London, NW9","£500,000",Terraced,3.0,,"1,177 sq ft"
"Bullen Street, London","£500,000",Apartment,2.0,2.0,Ask agent
"Chatham Street, London, SE17","£500,000",Maisonette,3.0,1.0,683 sq ft
"Waterside Way, London","£500,000",Flat,2.0,2.0,Ask agent
"Montmorency Gardens, London, N11 1FN","£500,000",Apartment,2.0,,823 sq ft
"Wards Wharf Approach, Royal Docks, London, E16","£500,000",Flat,3.0,2.0,900 sq ft
"Ravensbury Terrace, London, SW18","£500,000",Apartment,1.0,1.0,720 sq ft
"Frinton Road, East Ham, E6","£500,000",Terraced,3.0,1.0,764 sq ft
One Bedroom Apartment | Edgware Road | Modern | W2,"£500,000",Flat,1.0,1.0,Ask agent
"Caxton Square, London, N22","£500,000",Apartment,2.0,1.0,Ask agent
"Lonsdale Road, Wanstead, London, E11","£500,000",Terraced,2.0,1.0,961 sq ft
"Garand Court, Eden Grove, London, N7","£500,000",Flat,2.0,1.0,Ask agent
"Elthorne Avenue, Northfields","£500,000",Flat,2.0,2.0,Ask agent
"Hornsey Road, London, N7","£500,000",Apartment,1.0,1.0,667 sq ft
"Durham Close, West Wimbledon","£500,000",Flat,2.0,1.0,Ask agent
"Acacia Road, Leytonstone","£500,000",End of Terrace,4.0,4.0,Ask agent
"Henriques Street, Whitechapel, London, E1","£500,000",Flat,3.0,2.0,589 sq ft
"Abbey Road, St John's Wood, London, NW8","£500,000",Studio,,1.0,390 sq ft
"Parison Close, Richmond","£500,000",Flat,2.0,1.0,Ask agent
"Old Market Square, London","£500,000",Maisonette,3.0,1.0,Ask agent
"St Pauls Road, Highbury & Islington N1","£500,000",Flat,1.0,1.0,Ask agent
"Franklin Row, Sloane Square, London, SW3","£500,000",Flat,1.0,1.0,478 sq ft
"Admiral Walk, London, W9","£500,000",Apartment,2.0,1.0,699 sq ft
"Alpha Road, Chingford","£500,000",Terraced,3.0,1.0,Ask agent
"Langford Court, 22 Abbey Road, London, NW8","£500,000",Apartment,1.0,1.0,440 sq ft
"Blake Court, Highlands Village, Winchmore Hill, N21","£500,000",Retirement Property,2.0,1.0,897 sq ft
"Woodstock Road, Forest Gate, London, E7","£500,000",Terraced,3.0,1.0,Ask agent
Quernmore Road N4 4QP,"£500,000",Ground Flat,1.0,1.0,585 sq ft
"Croftdown Road, Dartmouth Park, NW5","£500,000",Maisonette,1.0,,Ask agent
"Haig Road East, London, E13 9LP","£500,000",Terraced,3.0,2.0,Ask agent
"Hampton Tower, 75 Marsh Wall, Canary Wharf, London, E14","£500,000",Apartment,,1.0,485 sq ft
"Woodstock Road, London","£500,000",Flat,2.0,1.0,Ask agent
"Acaica Road, Leytonstone","£500,000",End of Terrace,,,Ask agent
"Exeter Road, Mapesbury","£500,000",Flat,2.0,1.0,Ask agent
"New Stratford Works, Prospect Row, Stratford, E15","£500,000",Apartment,1.0,1.0,Ask agent
"The Rise, Mill Hill","£500,000",Apartment,2.0,1.0,Ask agent
"Kettering Street, London, SW16","£500,000",Maisonette,2.0,1.0,Ask agent
"Carlton Grove, Peckham","£500,000",Flat,3.0,1.0,Ask agent
"Apsley House, 2 Holford Way, London","£500,000",Apartment,2.0,2.0,Ask agent
"Woodleigh Gardens, Streatham","£500,000",Flat,3.0,1.0,Ask agent
"Burton Court, Franklins Row, Chelsea, SW3","£500,000",Flat,1.0,1.0,499 sq ft
"Wolverley Street, Bethnal Green, London, E2","£500,000",Flat,2.0,2.0,687 sq ft
"The Rise, London","£500,000",Apartment,2.0,1.0,Ask agent
"Wilfred Owen Close, Wimbledon","£500,000",Flat,2.0,1.0,Ask agent
"Ellipse House, Eden Place","£500,000",House,1.0,1.0,617 sq ft
"Goldbeaters Grove, Edgware","£500,000",End of Terrace,4.0,2.0,"1,141 sq ft"
"Hale Street, London, E14","£500,000",Apartment,2.0,2.0,Ask agent
"Adelaide Grove, Shepherds Bush","£500,000",Maisonette,2.0,1.0,Ask agent
"Wards Wharf Approach, London","£500,000",Flat,3.0,2.0,Ask agent
"Long Lane, London, SE1","£500,000",Apartment,1.0,1.0,549 sq ft
"Bagshaw Building, Wardian, Canary Wharf, E14","£500,000",Apartment,,1.0,Ask agent
"Greenview Close,Near Acton Park,Acton, London","£500,000",Flat,2.0,2.0,721 sq ft
"Grafton Road, Kentish Town, London, NW5","£500,000",Apartment,1.0,1.0,475 sq ft
"Burges Road, E6","£500,000",Terraced,3.0,2.0,"1,247 sq ft"
"Seren Park Gardens, London, SE3","£500,000",Flat,2.0,2.0,849 sq ft
"Ellerslie Road, London","£500,000",Apartment,2.0,1.0,Ask agent
"Wellesley Road, London, W4","£500,000",Flat,2.0,1.0,Ask agent
"Dalmeny Avenue, Tufnell Park","£500,000",Flat,1.0,1.0,Ask agent
"Bosbury Road, London, SE6","£500,000",Terraced,3.0,1.0,915 sq ft
"Royston Avenue, London","£500,000",Semi-Detached,3.0,1.0,915 sq ft
"Durward Street, Whitechapel, London, E1","£500,000",Flat,2.0,1.0,742 sq ft
"Pretoria Road North, Edmonton Tottenham , London, N18","£500,000",Terraced,3.0,1.0,"1,001 sq ft"
"Dunsmure Road, London, N16","£500,000",Flat,2.0,1.0,683 sq ft
"38 Artillery Place, Woolwich, London, SE18","£500,000",Apartment,3.0,2.0,Ask agent
"Rushcutters Court, 
2 Boat Lifter Way, SE16","£500,000",Flat,2.0,2.0,745 sq ft
"Eaton House, 
Vicarage Crescent, SW11","£500,000",Flat,2.0,1.0,580 sq ft
"Seager Place, London, SE8","£500,000",Flat,3.0,2.0,840 sq ft
"London Road, Isleworth","£500,000",Apartment,3.0,2.0,Ask agent
"Southern Row, Ladbroke Grove, London, W10","£500,000",Flat,1.0,1.0,606 sq ft
"Elsynge Road, Wandsworth","£500,000",Flat,1.0,1.0,Ask agent
"The Lighterman, 1 Pilot Walk, Lower Riverside, Greenwich Peninsula, SE10","£500,000",Flat,1.0,1.0,543 sq ft
"Moorhen Drive, Hendon, London, NW9","£500,000",Flat,2.0,1.0,926 sq ft
"Cavendish Road, Clapham","£500,000",Flat,1.0,1.0,Ask agent
"Townmead road, Fulham","£500,000",Flat,2.0,1.0,Ask agent
"Meadow Road, Vauxhall, London, SW8","£500,000",Flat,2.0,2.0,660 sq ft
"Drapers Yard, Wandsworth, London, SW18","£500,000",Apartment,1.0,1.0,561 sq ft
"St Williams Court, 1 Gifford Street, Kings Cross, London, N1","£500,000",Apartment,1.0,1.0,Ask agent
"Barmeston Road, London, SE6 3BH","£500,000",Terraced,2.0,1.0,878 sq ft
"Steepleview Apartments, Holloway, London, N7","£500,000",,1.0,1.0,Ask agent
"Muswell Hill, London","£500,000",Flat,1.0,1.0,Ask agent
"Tizzard Grove, Kidbrooke Village, Blackheath, London, SE3","£500,000",Apartment,2.0,1.0,Ask agent
"Beaufort Square, Beaufort Park, Colindale, NW9","£510,000",Apartment,2.0,2.0,753 sq ft
"Caversham Road, London, NW9","£510,000",Flat,2.0,2.0,904 sq ft
"Sun Passage, Bermondesy","£510,000",Flat,2.0,1.0,Ask agent
Coral Apartments Ross Way Limehouse,"£510,000",Apartment,3.0,1.0,Ask agent
"East Hill, Wandsworth","£510,000",Flat,2.0,1.0,Ask agent
"10 Fisher Close, Rotherhithe, SE16","£510,000",Flat,2.0,2.0,Ask agent
"Sun Passage, Bermondesy","£510,000",Flat,2.0,1.0,Ask agent
"Capworth Street, London, E10","£510,000",Semi-Detached,6.0,2.0,Ask agent
"Kimberley Road, London, N17","£510,000",House,2.0,1.0,Ask agent
"Parkside Avenue, LONDON","£510,000",Apartment,2.0,1.0,679 sq ft
"13 - 15 Dod Street,
London,
E14 7EP","£510,000",Flat,1.0,,553 sq ft
"Forest Road,
Walthamstow,
E17 4JF","£510,000",Apartment,2.0,1.0,758 sq ft
"York Way, London, N7","£510,000",Apartment,1.0,1.0,545 sq ft
"257 Kennington Lane, Oval Village, SE11","£510,000",Flat,2.0,2.0,Ask agent
"St. George Wharf, London, SW8","£510,000",Flat,1.0,1.0,520 sq ft
"Shackleton Way, London","£510,000",Apartment,2.0,2.0,896 sq ft
"Evelyn Street, Deptford","£510,000",Flat,3.0,2.0,Ask agent
"Marshall Road, London","£510,000",Terraced,3.0,1.0,948 sq ft
"Haggard Road, Twickenham","£510,000",Maisonette,2.0,1.0,745 sq ft
"Marlborough Road, London, N22","£510,000",Apartment,3.0,1.0,Ask agent
"James Street, Hounslow","£510,000",Terraced,3.0,1.0,Ask agent
"Southend Lane, London","£510,000",Terraced,3.0,2.0,Ask agent
Stunning 1 Bed Flat in Docklands Good Luck Hope Road E14 0XG,"£510,000",Flat,1.0,1.0,Ask agent
"Forest Road, Walthamstow","£510,000",Apartment,2.0,1.0,758 sq ft
"Cranmer Avenue, Northfields, Ealing, W13","£510,000",Flat,1.0,1.0,Ask agent
"Eden Way, London, E3","£510,000",Apartment,2.0,1.0,670 sq ft
"Southend Lane, Catford","£510,000",End of Terrace,3.0,1.0,Ask agent
"Cordage House, 15 Cobblestone Square, London, E1W","£510,000",Apartment,1.0,1.0,570-585 sq ft
"Exchange Gardens, London, SW8","£510,000",Apartment,,1.0,437 sq ft
"Belmont Street,
Camden,
NW1 8HF","£510,000",Studio,,1.0,429 sq ft
"City Island Way, Echo House, E14","£510,000",Apartment,1.0,1.0,Ask agent
"North Woolwich Road,
Royal Docks,
London,
E16 2EE","£510,000",Apartment,2.0,2.0,753 sq ft
"Wharf Street, Greenwich, London, SE8","£510,000",Flat,2.0,2.0,627 sq ft
"Lombard Square, Greenwich, SE18","£510,000",Flat,2.0,2.0,796 sq ft
"Little Ilford Lane, London, E12","£510,000",End of Terrace,3.0,2.0,Ask agent
"Caversham Road, London","£510,000",Flat,2.0,2.0,Ask agent
"Duke Of Wellington Avenue, London, SE18","£510,000",Studio,,,Ask agent
"16 Shipbuilding Way, London, Greater London, E13, London, E13","£510,000",Flat,3.0,2.0,Ask agent
"Fortune Green, Shoot Up Hill, London, NW2 3PG","£510,000",Flat,3.0,,Ask agent
"Mapple Path, Hackney Downs, E5","£510,000",Apartment,1.0,1.0,538 sq ft
"Lomond Close, London, N15","£510,000",House,3.0,1.0,Ask agent
"Moorhen Drive, London, Edgware","£510,000",,2.0,2.0,Ask agent
"Avenue Road
London
N14 4DG","£510,000",Apartment,2.0,2.0,843 sq ft
"Sales and Marketing Suite address:
Imperial Building,
No.2 Duke of Wellington Avenue,
London, Royal Arsenal Riverside
SE18 6FR","£510,000",Apartment,2.0,2.0,795 sq ft
"Cranbrook Park, London, N22","£510,000",Maisonette,2.0,1.0,Ask agent
"Westbourne Terrace, Bayswater, London, W2","£510,000",Flat,1.0,1.0,350 sq ft
"Oakley House, Battersea Roof Gardens, London, SW11","£510,000",Studio,,1.0,408 sq ft
"Lambarde Square, Greenwich, SE10 9GF","£510,000",Flat,2.0,2.0,Ask agent
"Forge Square, E14","£510,000",Apartment,2.0,2.0,Ask agent
"Powell Road, Lower Clapton, E5","£510,000",Apartment,1.0,1.0,511 sq ft
"Nathan Way, Plumstead, London","£510,000",Flat,2.0,2.0,797 sq ft
"Bookbinder Point, Acton, W3","£510,000",Flat,1.0,1.0,664 sq ft
"Perspective Building, Westminster Bridge Road, London, SE1","£510,000",Flat,1.0,1.0,Ask agent
"Capworth Street, Walthamstow and surrounding areas, London, E10","£510,000",House,6.0,2.0,"1,245 sq ft"
"Goodwood Road, New Cross","£510,000",Flat,2.0,2.0,Ask agent
"Oakley House, Battersea Power Station","£510,000",Apartment,,1.0,408 sq ft
"Warwick Avenue, Little Venice, London, W9","£510,000",Flat,1.0,1.0,548 sq ft
"Yeoman Street, Chantrelle Court Yeoman Street, SE8","£510,000",Flat,2.0,1.0,798 sq ft
"The Waterman, 5 Tidemill Sq, London, SE10","£510,000",Apartment,1.0,1.0,546 sq ft
"Bendon Valley, 
Garratt Lane, 
Earlsfield, 
London, 
SW18 4UQ","£507,000",Apartment,1.0,,Ask developer
"Carlton Drive, London, SW15","£505,000",Maisonette,3.0,3.0,Ask agent
"Wood Lane,
White City,
London,
W12 7RQ","£505,000",Flat,,,Ask developer
"Queen Elizabeth Olympic Park,
London,
E203AS","£505,000",Apartment,1.0,1.0,563 sq ft
"Powell Road, Clapton, London, E5","£505,000",Apartment,1.0,1.0,516 sq ft
"Clapham Park Marketing Suite,
107 Clarence Avenue,
London,
SW4 8FR","£505,000",Apartment,1.0,,Ask developer
"Montmorency, Station Road, London, N11","£505,000",Apartment,2.0,,815 sq ft
"Peninsula Gardens, Greenwich Peninsula, London, SE10","£505,000",Flat,1.0,1.0,568 sq ft
"Plaza Gardens, London","£505,000",Flat,1.0,1.0,Ask agent
"Plaza Gardens, London","£505,000",Flat,1.0,1.0,Ask agent
"Cendal Crescent, London, E1 2GA","£505,000",Flat,1.0,1.0,Ask agent
"Poplar Riverside, 
Leven Road, 
London,
E14","£503,000",Apartment,1.0,1.0,541 sq ft
"The Ellipse, Royal Eden Docks, Royal Docks, E16","£500,250",Apartment,1.0,1.0,646 sq ft
"Wickham Road, Brockley, SE4","£515,000",Apartment,2.0,1.0,666 sq ft
"13 - 15 Dod Street,
London,
E14 7EP","£520,000",Flat,1.0,,554 sq ft
"Manor Road., Tottenham","£520,000",House,3.0,2.0,Ask agent
"Addley Court, Chiswick","£520,000",Flat,2.0,1.0,797 sq ft
"Kennet Street, Wapping","£520,000",Flat,2.0,1.0,Ask agent
"54 Mount Nod Road, London, SW16 2LL","£520,000",Maisonette,4.0,,Ask agent
"Egerton Gardens, Hendon NW4","£520,000",Apartment,2.0,2.0,Ask agent
"Plough Way, Rotherhithe","£520,000",Flat,2.0,2.0,Ask agent
"Keston Close, London, N18","£520,000",House,3.0,2.0,Ask agent
"Upper Richmond Road, Putney, SW15","£520,000",Flat,2.0,2.0,Ask agent
"Wingfield Court, E14, Docklands, London, E14","£520,000",Flat,2.0,2.0,"1,005 sq ft"
"Cheverton Road, London N19 3BB","£520,000",Flat,2.0,1.0,Ask agent
"Stephen Court, 5 Diss Street, Shoreditch","£520,000",Flat,1.0,1.0,623 sq ft
"Nathan Way, Plumstead, London","£520,000",Flat,2.0,2.0,806 sq ft
"Peninsula Gardens, Greenwich Peninsula, London, SE10","£520,000",Flat,1.0,1.0,568 sq ft
"Hendon Lane, Finchley Central, N3","£520,000",Apartment,2.0,2.0,803 sq ft
"Altenburg Gardens, Clapham Junction, London, SW11","£520,000",Flat,1.0,1.0,446 sq ft
"Waverley Road, South Norwood","£520,000",Terraced,3.0,1.0,Ask agent
"Hazelbury Green, London, London The Metropolis[8]","£520,000",Semi-Detached,3.0,2.0,Ask agent
"Aerodrome Road, Colindale, London, NW9","£520,000",Flat,2.0,2.0,773 sq ft
"Heygate Street, Barnard House, London, SE17 1FX","£520,000",Flat,1.0,1.0,Ask agent
"Hodge House, Queen's Park, NW6","£520,000",Flat,1.0,1.0,560 sq ft
"The Heron, 5 Moor Lane, London","£520,000",Apartment,,1.0,400 sq ft
"Keston Close, London, N18","£520,000",Terraced,3.0,1.0,Ask agent
"Myrna Close, London","£520,000",Terraced,2.0,1.0,797 sq ft
"417 Wick Lane, Tower Hamlets, London The Metropolis[8]","£515,000",Apartment,2.0,1.0,Ask agent
"Finborough Road, London, SW10","£520,000",Apartment,1.0,1.0,512 sq ft
"Edith Grove, Chelsea, London, SW10","£520,000",Flat,2.0,2.0,685 sq ft
"Palladian Gardens, Chiswick, London","£520,000",Flat,1.0,1.0,556 sq ft
"Chancellor House, Rotherhithe New Road, London, SE16","£520,000",Flat,2.0,2.0,764 sq ft
"145 Claremont Road, London, NW4","£520,000",Apartment,1.0,1.0,Ask agent
"Wolsey Grove, Edgware","£520,000",End of Terrace,3.0,1.0,937 sq ft
"King George's Gate, Earlsfield, SW18","£520,000",Apartment,1.0,1.0,538 sq ft
"Blenheim Mansions, Clarendon, N8","£520,000",Apartment,2.0,2.0,Ask agent
"Bennets Courtyard, Watermill Way, Colliers Wood, SW19","£520,000",Flat,2.0,2.0,Ask agent
"Courtfield Gardens, South Kensington, London, SW5","£520,000",Apartment,1.0,1.0,367 sq ft
"Salamanca Place, Lambeth, London, SE1","£520,000",Apartment,1.0,1.0,577 sq ft
"Sellons Avenue, NW10","£520,000",Flat,3.0,1.0,890 sq ft
"No.5 Upper Riverside, 10 Cutter Lane, Greenwich Peninsula, SE10","£520,000",Flat,1.0,1.0,524 sq ft
"Queens Wharf, Hammersmith, London, W6","£520,000",Studio,,1.0,445 sq ft
"84 Fetter Lane, London","£520,000",Apartment,1.0,1.0,Ask agent
"Doulton House, Chelsea Creek","£520,000",Apartment,1.0,1.0,423 sq ft
"Clapham Park Marketing Suite,
107 Clarence Avenue,
London,
SW4 8FR","£520,000",Apartment,1.0,,Ask developer
"Elite House, London, E14 7PT","£520,000",Apartment,3.0,2.0,878 sq ft
"Lismore Boulevard, London, NW9","£520,000",Apartment,2.0,2.0,743 sq ft
"Forest Road,
Walthamstow,
E17 4JF","£520,000",Apartment,2.0,2.0,753 sq ft
"Falcon Wharf, Lombard Road, Battersea, London, SW11","£520,000",Flat,1.0,1.0,845 sq ft
"Coster Avenue, Woodberry Down, N4 2XQ","£520,000",Apartment,1.0,1.0,572 sq ft
"Mitchell Road, Palmers Green, N13","£520,000",Terraced,3.0,1.0,926 sq ft
"Gloucester Court, Kew Road, Kew, Surrey, TW9","£520,000",Apartment,2.0,1.0,Ask agent
"118 Oliver Road,
London,
E10 5UJ","£520,000",Apartment,2.0,,Ask developer
"Sloane Avenue Mansions, Chelsea, London SW3","£520,000",Apartment,,1.0,327 sq ft
"Cottam House,  Kidbrooke Park Road, SE3","£520,000",Apartment,2.0,1.0,700 sq ft
"Bendon Valley, 
Garratt Lane, 
Earlsfield, 
London, 
SW18 4UQ","£520,000",Apartment,1.0,1.0,538 sq ft
"Gainsborough House, Cassilis Road, London, E14","£520,000",Apartment,2.0,2.0,Ask agent
"Coopers Close, Stepney, London, E1","£520,000",Maisonette,2.0,1.0,750 sq ft
"Sutton Street, LONDON, London, E1","£520,000",Flat,4.0,1.0,Ask agent
"Turner House, London E14","£520,000",Apartment,2.0,2.0,780 sq ft
"Perry Mead, Enfield, EN2 8BS","£520,000",End of Terrace,3.0,1.0,Ask agent
"Brading Road, Brixton Hill, London, SW2","£520,000",Flat,2.0,1.0,646 sq ft
"Arthaus Apartments, 205 Richmond Road, Hackney, London, E8","£520,000",Flat,2.0,2.0,831 sq ft
"Crisp Road, Hammersmith, London, W6","£520,000",Maisonette,1.0,1.0,590 sq ft
"Acacia Lodge, Hendon Lane, N3","£520,000",Flat,2.0,1.0,935 sq ft
"Aintree Avenue, London","£520,000",Terraced,3.0,1.0,Ask agent
"Royal Victoria Gardens, 
Whiting Way, SE16","£520,000",Flat,2.0,2.0,793 sq ft
"4, Tennyson Road, E15 4DH","£520,000",Terraced,3.0,1.0,Ask agent
"Finsbury Road, Bounds Green, London, N22","£520,000",Apartment,3.0,2.0,Ask agent
"25 Barge Walk, SE10 0NB","£520,000",Flat,2.0,1.0,Ask agent
"Ratcliffe Cross Street, Limehouse","£520,000",Flat,2.0,1.0,Ask agent
"Watts Street, Wapping, E1W","£520,000",Apartment,2.0,1.0,Ask agent
"Reminder Lane, Greenwich, London, SE10 0UJ","£520,000",Flat,2.0,1.0,Ask agent
"Cottam House,  Kidbrooke Park Road, SE3","£520,000",Apartment,2.0,1.0,700 sq ft
"Layton Road, Brentford","£520,000",House,3.0,1.0,Ask agent
"Fulham Island, 4 Farm Lane, Fulham, London, SW6","£520,000",Apartment,1.0,1.0,636 sq ft
"Beulah Hill, London, SE19","£520,000",Apartment,3.0,1.0,797 sq ft
"Marsh Wall, Canary Wharf","£520,000",Flat,1.0,1.0,Ask agent
"Queen Elizabeth Street, London, SE1","£520,000",Flat,1.0,1.0,542 sq ft
"Dyne Road, Kilburn, NW6","£520,000",Flat,2.0,1.0,Ask agent
"Flannery Court, Keetons Road, London","£520,000",Apartment,2.0,1.0,Ask agent
"Peninsula Gardens, SE10","£520,000",Apartment,1.0,1.0,577 sq ft
