Address,Price,Property Type,Bedrooms,Bathrooms,Size
"St Pauls Way, E3, Tower Hamlets, London, E3","£390,000",Flat,1,1,536 sq ft
"Estcourt Road, Fulham, London, SW6","£390,000",Flat,1,1,505 sq ft
"118 Oliver Road,
London,
E10 5UJ","£390,000",Apartment,1,N/A,Ask developer
"New Providence Wharf, 1 Fairmont Avenue, Canary Wharf, London, E14","£390,000",Apartment,1,1,478 sq ft
"Meath Street, London","£390,000",Flat,1,1,Ask agent
"Maltings Close, London, E3 3TB","£390,000",Flat,2,2,Ask agent
"Fermoy Road, London, W9","£390,000",Flat,1,1,Ask agent
"West Barnes Lane, New Malden","£390,000",Flat,2,1,Ask agent
"Ottley Drive, London, SE3","£390,000",Flat,3,2,Ask agent
"Colman Road, Royal Docks London","£390,000",Terraced,3,1,Ask agent
"Beulah Hill, Upper Norwood","£390,000",Apartment,1,N/A,Ask agent
"Hornsey Street, N7- EPC rating C","£390,000",Apartment,1,1,Ask agent
"Gateway Apartments, Walthamstow, London","£390,000",Flat,1,1,577 sq ft
"Ladysmith Road, London, N18","£390,000",Terraced,2,1,Ask agent
"8 Hawthorne Crescent, Greenwich, London, SE10 9GQ","£390,000",Flat,1,1,Ask agent
"Salk Close, Colindale, London, NW9","£390,000",Flat,2,1,631 sq ft
"Millennium Drive, London, E14","£390,000",Flat,2,1,Ask agent
"Beaufort Square, Fermont House, NW9","£390,000",Flat,N/A,1,Ask agent
"Granville Road, London","£390,000",Flat,3,1,Ask agent
"Allison Close, London","£390,000",Flat,2,1,Ask agent
"Lismore Boulevard, Colindale Gardens, Colindale, NW9","£390,000",Apartment,1,1,615 sq ft
"Hanbury Road, Acton","£390,000",Flat,1,1,Ask agent
"Kingwood Apartments, Waterline Way, SE8","£390,000",Apartment,1,1,Ask agent
"Arnold Court, Chelmsford Road, London, E18","£390,000",Flat,2,1,Ask agent
"Blytheswood Place, London, SW16","£390,000",Apartment,2,2,Ask agent
"Bridges Court Road, Battersea","£390,000",Flat,1,1,Ask agent
"High Road, North Finchley, London, N12","£390,000",Apartment,1,1,Ask agent
"Linkfield Road, Isleworth","£390,000",Duplex,2,1,761 sq ft
"Middle Road, Hanwell","£390,000",Flat,1,1,Ask agent
"Moray Road, London, N4","£390,000",Flat,1,1,455 sq ft
"706 High Road, N12","£390,000",Flat,1,1,580 sq ft
"Risborough Court, Muswell Hill, London, N10","£390,000",Apartment,2,1,Ask agent
"Charteris Road, Queens Park","£390,000",Flat,1,1,Ask agent
"Finchley Road, South Hampstead","£390,000",Flat,1,1,Ask agent
"Church Road, London, N1 2FA","£390,000",Flat,2,1,Ask agent
"Fordwych Road, London, NW2","£390,000",Apartment,1,1,Ask agent
"Anerley Road, Crystal Palace, London, SE19","£385,000",Apartment,2,1,Ask agent
"Thomas Fyre Drive, London","£390,000",Apartment,2,1,Ask agent
"Grove Road, Walthamstow, London, E17","£390,000",Flat,2,1,Ask agent
"Tooting Grove, Tooting, London, SW17","£390,000",Flat,2,1,623 sq ft
"Westgate House, West Gate, London","£390,000",Flat,1,1,Ask agent
"New Ash Close, East Finchley, N2","£390,000",Apartment,2,1,561 sq ft
"Point West, 116 Cromwell Road, London, SW7","£390,000",Studio,N/A,1,Ask agent
"Fernhead Road, St John's Wood, London, W9","£390,000",Flat,1,1,590 sq ft
"Delamere Road, London, SW20","£390,000",Apartment,1,1,Ask agent
"Holden Avenue, Woodside Park, N12","£390,000",Flat,2,1,687 sq ft
"Rendel House, Goodluck Hope London E14","£390,000",Flat,N/A,1,Ask agent
"Thorn Apartments, London","£390,000",Apartment,2,2,Ask agent
"High Road Leyton, London","£390,000",Apartment,1,1,548 sq ft
"Aerodrome Road, London, NW9","£390,000",Flat,1,1,560 sq ft
"Townmead Road, London, SW6","£390,000",Flat,1,1,Ask agent
"Southcott House, Devons Road, Bow, London, E3","£390,000",Flat,3,1,808 sq ft
"Stirling Road, Plaistow, E13","£390,000",Terraced,2,1,Ask agent
"5 Geoff Cade Way, Bow, London","£390,000",Apartment,2,2,Ask agent
"Queen Mary Avenue, South Woodford","£390,000",Flat,2,2,732 sq ft
"Michigan Avenue, London","£390,000",Apartment,2,2,Ask agent
"High Road, North Finchley","£390,000",Penthouse,1,1,Ask agent
"Mercury House, 2 Jude Street, London, E16","£390,000",Apartment,2,2,695 sq ft
"Powis Road, London, E3","£390,000",Apartment,3,1,Ask agent
"Wood street,
Walthamstow,
E17 3LX","£390,000",Apartment,1,N/A,Ask developer
"Hammersley Road, London, E16","£390,000",Flat,2,1,685 sq ft
"Anerley Road, Anerley, SE20","£390,000",Apartment,3,1,Ask agent
"Middle Road, London, W7","£390,000",Apartment,1,1,560 sq ft
"Henley Drive, Bermondsey, London, SE1","£390,000",Flat,2,N/A,581 sq ft
"Narrow Street, Limehouse, London, E14","£390,000",Flat,1,1,506 sq ft
"Harry Zeital Way, London, E5","£390,000",Flat,2,2,Ask agent
"Jennifer Road, Bromley, London, BR1","£390,000",Terraced,2,N/A,Ask agent
"Grove Street, Deptford, London, SE8","£390,000",Flat,1,1,557 sq ft
"Alaska Apartments, 22 Western Gateway, Newham, London, E16","£390,000",Apartment,1,1,703 sq ft
"Buckhold Road, London","£390,000",Apartment,1,1,Ask agent
"St. Saviours Estate, London","£390,000",Apartment,2,1,Ask agent
"Fairbank House, Beaufort Park, NW9","£390,000",Apartment,1,1,538 sq ft
"Milner Road, London, SW19","£390,000",Apartment,1,1,538 sq ft
"Royal Herbert Pavilions, Gilbert Close, SE18","£390,000",Apartment,2,1,Ask agent
"Vesta Road, Brockley, SE4","£390,000",Apartment,2,1,Ask agent
"Rye Lane,  Peckham, SE15","£390,000",Flat,1,1,Ask agent
"Park Street, Chelsea Creek, London, SW6","£390,000",Studio,N/A,1,284 sq ft
"Seagull Lane, E16, Docklands, London, E16","£390,000",Flat,2,1,663 sq ft
"Silley Weir Promenade, London","£390,000",Apartment,1,1,Ask agent
"Davis Street, London, E13","£390,000",Detached,3,1,Ask agent
"Staines Road, Twickenham, TW2","£390,000",Apartment,2,1,Ask agent
"Greyhound Road, London","£390,000",Ground Flat,1,1,Ask agent
"Bouverie Road, N16","£390,000",Flat,1,1,506 sq ft
"Nether Street, Finchley","£390,000",Flat,2,1,Ask agent
"Benson Road, Forest Hill, london, SE23","£390,000",Flat,2,1,Ask agent
"Alexandra Park Road, London, N10","£390,000",Apartment,1,1,Ask agent
"Hayles Building, Elephant and Castle, London","£390,000",Flat,1,1,Ask agent
"Underhill Gardens, London","£390,000",Apartment,1,1,495 sq ft
"17 Bessemer Place, London, SE10 0GP","£390,000",Flat,1,1,Ask agent
"Wilmer Place, Stoke Newington","£390,000",Apartment,1,1,Ask agent
"Henley Cross,
Kidbrooke,
London,
SE3 9JU","£390,000",Apartment,2,1,686 sq ft
"North End Road, London","£390,000",Apartment,1,1,Ask agent
One Bedroom Apartment In Brewhouse Lane,"£390,000",Flat,1,1,Ask agent
"Bruce Court, Underhill Gardens, Ealing","£390,000",Apartment,1,1,469 sq ft
"34a Thomas Road, London, E14","£390,000",Apartment,1,1,Ask agent
"Gladstone House, 31 Dowells Street, London, SE10","£390,000",Flat,1,1,Ask agent
"Fernhead Road, London","£390,000",Ground Flat,1,1,Ask agent
"Hawthorne Crescent, Greenwich, SE10 9GQ","£390,000",Flat,1,1,Ask agent
"Hillside, London, NW10","£390,000",Flat,2,1,Ask agent
"Finchley Road, Hampstead","£390,000",Flat,1,1,Ask agent
Kidbrooke Park Road London SE3,"£390,000",Apartment,1,1,Ask agent
"Eustace Building, 372 Queenstown Road, London, SW11","£390,000",Apartment,N/A,1,355 sq ft
"Arklow Road, New Cross, SE14","£390,000",Apartment,2,1,Ask agent
"Corsair House, 9 Starboard Way, London, Greater London, E16 2NZ","£390,000",Apartment,1,1,Ask agent
"Colney Hatch Lane, Friern Barnet, N11","£390,000",Maisonette,2,1,645 sq ft
"Star Road, West Kensington","£390,000",Flat,1,1,Ask agent
"Flat 33 Artesian House, 98 Alscot Road, Bermondsey, London, SE1 3GG","£390,000",Flat,2,N/A,Ask agent
"Rye Lane, Peckham, SE15","£390,000",Flat,1,1,Ask agent
"Cobalt Tower, New Cross SE14","£390,000",Flat,1,1,Ask agent
"Twickenham, Kneller Road,  TW2, TW2","£390,000",Cottage,2,1,538 sq ft
"Seymour Road, Southfields","£390,000",Flat,2,1,"7,685 sq ft"
"Muswell Hill, London, N10","£390,000",Apartment,1,N/A,Ask agent
"Reed House, London, SW19","£390,000",Apartment,2,2,Ask agent
"Madison Heights, Wimbledon, SW19","£390,000",Apartment,1,1,Ask agent
"Reaston Street, London, SE14","£390,000",Flat,2,2,Ask agent
"Maltings Close, London, E3","£390,000",Apartment,2,2,Ask agent
"Sinclair Road, London","£390,000",Flat,1,1,Ask agent
"Mercury House, 2 Jude Street, London, E16","£390,000",Flat,2,2,Ask agent
"Stockwell Park Road, Brixton, London, SW9","£390,000",Flat,2,1,803 sq ft
"Lenthorp Road, Greenwich, SE10","£390,000",Bungalow,1,1,Ask agent
"Lumiere Apartments, St John's Hill, Clapham Junction, London, SW11","£390,000",Flat,1,1,533 sq ft
"Brixton Water Lane, Brixton","£390,000",House,1,1,Ask agent
"Tynemouth Road, London, N15","£390,000",Ground Flat,1,1,553 sq ft
"Lipton Road, London, Greater London. E1","£389,999",Maisonette,3,1,Ask agent
"Stowe Gardens, Edmonton","£389,950",Terraced,2,1,Ask agent
"Church Road, Acton","£389,950",Flat,2,2,Ask agent
"Hackney Road, E2","£389,950",Flat,1,1,360 sq ft
"Forsyth House, Lower Richmond Road, Richmond","£389,950",Apartment,1,1,Ask agent
"Church Road, Acton","£389,950",Flat,2,2,Ask agent
"Coldharbour, London E14","£389,950",Apartment,1,1,630 sq ft
"Mursell Estate, Stockwell","£389,950",Flat,3,1,Ask agent
"Donaldson Road, London, SE18","£389,950",Semi-Detached,3,1,Ask agent
"Barmeston Road, Catford","£389,950",Flat,2,1,Ask agent
"Dorchester Court, Colney Hatch Lane, London, N10","£389,950",Apartment,3,1,Ask agent
"Walpole Close, West Ealing","£389,950",Flat,1,N/A,Ask agent
"Wykeham Court, London","£389,950",Flat,3,2,833 sq ft
"Norman Court, Lordship Lane, London, SE22","£389,000",Flat,2,1,Ask agent
"Selhurst Close, London","£389,000",Flat,1,1,535 sq ft
"Sunny Gardens Road, London, NW4","£389,000",Flat,2,1,Ask agent
"Meadowlark House
Moorhen Drive off Perryfield Way
London
NW9 7DL","£388,000",Apartment,1,N/A,Ask developer
"Patterson Tower, SE3","£388,000",Apartment,1,1,Ask agent
"Talisker House, Acton, London, W3","£387,500",Flat,1,1,576 sq ft
Hoopers Mews Acton,"£387,500",Flat,1,1,Ask agent
"Dawes Road, Munster Village, London, SW6","£385,000",Flat,1,1,436 sq ft
"Meridian Water, Enfield, London, N18","£385,000",Flat,1,1,549 sq ft
"Culverden Road, Balham","£385,000",Flat,1,1,Ask agent
"The Square, KidbrookeVillage SE3","£385,000",Flat,1,1,Ask agent
"Connaught Road, Ealing","£385,000",Flat,1,1,Ask agent
"Flat , Ceram Court,  Seven Sea Gardens, London","£385,000",Apartment,1,1,Ask agent
"Damsel Walk, Hendon, London, NW9","£385,000",Flat,1,1,575 sq ft
"High Street, Teddington","£385,000",Flat,1,1,Ask agent
"Queens Walk, Ealing","£385,000",House,2,1,Ask agent
"Mission Building, Commercial Road, London, E14","£385,000",Apartment,1,1,543 sq ft
"High Road, Whetstone","£385,000",Flat,2,1,Ask agent
"Whittington Road, Wood Green, London, N22","£385,000",Apartment,3,1,Ask agent
"Queens Road, Peckham, SE15","£385,000",Flat,2,1,Ask agent
"Maida Vale, Maida Vale","£385,000",Flat,1,1,Ask agent
"Milton Avenue, London, N6","£385,000",Apartment,1,1,Ask agent
"Rushgrove Avenue, NW9","£385,000",Maisonette,2,1,Ask agent
"Concanon Road, Brixton, London, SW2","£385,000",Flat,1,1,509 sq ft
"Telegraph Avenue, Loop Court, SE10","£385,000",Flat,1,1,576 sq ft
"Selhurst Close, Wimbledon, London, SW19","£385,000",Apartment,1,1,515 sq ft
"3 Laban Walk,  Greenwich, SE8","£385,000",Flat,1,1,Ask agent
"Woodley Crescent, London","£385,000",Flat,1,1,543 sq ft
"Hosier Lane, London, EC1A","£385,000",Apartment,N/A,1,366 sq ft
"Primrose Place, Isleworth","£385,000",Flat,2,2,Ask agent
"Magdalene Gardens, London, N20","£385,000",Flat,2,2,643 sq ft
"Lighterman Point, 3 New Village Avenue, London, E14 0ND","£385,000",Flat,N/A,1,Ask agent
"Knollys Road, Streatham","£385,000",Flat,1,1,Ask agent
"399, London, NW9","£385,000",Apartment,1,1,572 sq ft
"Brookside, Winchmore Hill N21 1JT","£385,000",Maisonette,2,1,Ask agent
"Vellum Court, Hillyfield, London, E17","£385,000",Flat,2,2,Ask agent
"Howard House, Britannia Village E16","£385,000",Apartment,2,1,571 sq ft
"Dorrien Walk, London, SW16","£385,000",Terraced,2,1,Ask agent
"Commerce Road, Brentford","£385,000",Flat,1,1,Ask agent
"Brixton Hill, Brixton","£385,000",Flat,2,1,Ask agent
"Newman Close, London, NW10","£385,000",Apartment,1,1,Ask agent
"Mulberry Close, Hendon, London, NW4","£385,000",Flat,1,1,768 sq ft
"St Davids Square, Isle Of Dogs, London, E14","£385,000",Flat,1,1,549 sq ft
"Plover Way, Surrey Quays, London","£385,000",Apartment,1,1,592 sq ft
"Twickenham Road, Isleworth, TW7","£385,000",Flat,2,2,799 sq ft
"1a Brookhill Road, London","£385,000",Apartment,2,1,Ask agent
"Hornsey Road, Finsbury Park","£385,000",Flat,1,1,Ask agent
"Longland Court, Bermondsey","£385,000",Apartment,3,1,Ask agent
"Bartholomew Close, London, SW18","£385,000",Apartment,1,1,Ask agent
"Abbeyfields Close, London, NW10","£385,000",Flat,2,1,Ask agent
"Fairthorn Road, London","£385,000",Apartment,2,2,Ask agent
"Melrose Court, Highams Park, E4","£385,000",Flat,2,1,Ask agent
"Highgate Hill, Archway","£385,000",Apartment,N/A,1,Ask agent
"Montford Place, London, E15","£385,000",Apartment,1,1,563 sq ft
"Rockland Apartments, 5 Lakenham Place, London, E3","£385,000",Apartment,1,1,Ask agent
"22 George Peabody Street, London, E13","£385,000",Flat,2,1,Ask agent
"Truro Road, London, N22","£385,000",Apartment,1,1,Ask agent
"Trafalgar Avenue, London, SE15","£385,000",Apartment,1,1,506 sq ft
"34a Thomas Road, London, E14","£385,000",Apartment,1,1,Ask agent
"Charcot Road, Colindale, London, NW9","£385,000",Flat,2,1,617 sq ft
"Dalton Street, London","£385,000",Flat,1,1,Ask agent
"Courtlands Avenue, Lee, SE12","£385,000",Apartment,2,1,Ask agent
"Berrymead Gardens, Acton","£385,000",Flat,2,1,Ask agent
"Three Colt Street, London, E14","£385,000",Flat,3,1,Ask agent
"Stockwell Road, London","£385,000",Apartment,1,1,Ask agent
"Berrymead Gardens, Acton","£385,000",Flat,2,1,Ask agent
"Streatham Hill, London, SW2","£385,000",Apartment,2,1,Ask agent
"White Hart Lane, London, N22","£385,000",Apartment,2,1,Ask agent
"Waterline Way, Deptford, London, SE8","£385,000",Flat,1,1,549 sq ft
"Hartington Road, London","£385,000",Apartment,2,1,Ask agent
"Lexington Building, Bow Quarter, Bow, London, E3","£385,000",Apartment,1,1,476 sq ft
"City Road, London, EC1V","£385,000",Apartment,1,1,469 sq ft
"Deanery Close, East Finchley, London N2","£385,000",Flat,2,1,555 sq ft
"Seaford Road, West Ealing","£385,000",Flat,1,1,Ask agent
"Easton Lodge, George Street, Hanwell, London, W7","£385,000",Apartment,1,1,553 sq ft
"Telegraph Avenue, Greenwich","£385,000",Flat,1,1,Ask agent
"Disraeli Road, Forest Gate","£385,000",Maisonette,3,1,Ask agent
"St Olaves Estate, Druid Street, Tower Bridge / London Bridge SE1","£385,000",Flat,1,N/A,Ask agent
"Holford Way, London, SW15","£385,000",Apartment,1,1,492 sq ft
"Cornwallis Square, N19 4LY","£385,000",Ground Flat,1,1,492 sq ft
"Fairview Road, London, SW16","£385,000",Flat,2,1,718 sq ft
"Dinton Road, Colliers Wood/Tooting Borders","£385,000",Maisonette,2,1,Ask agent
"Cressy Court, Wingate Road , Brackenbury Village, Hammersmith, W6","£385,000",Flat,1,1,Ask agent
"Romeyn Road, Streatham","£385,000",Flat,2,2,Ask agent
"Skyline Apartments,, 11 Makers Yard,, E3","£385,000",Apartment,N/A,1,447 sq ft
"Grenville Road, London","£385,000",Flat,1,1,Ask agent
"Hollycroft Avenue, Hampstead NW3","£385,000",Flat,1,1,334 sq ft
"Romeyn Road, London, SW16","£385,000",Apartment,2,2,703 sq ft
"Rogers Court, 5 Premiere Place, E14","£385,000",Apartment,1,1,457 sq ft
"Barry Blandford Way, London","£385,000",Flat,1,1,Ask agent
"Vespucci Court, Aston Street, London, E14","£385,000",Apartment,1,1,638 sq ft
"Walworth Road, London, SE1","£385,000",Flat,N/A,1,385 sq ft
"Swan Street, Isleworth","£385,000",Apartment,1,1,508 sq ft
"Leigham Court Road, London","£385,000",Flat,2,2,Ask agent
"Grove End Road, St John's Wood, London, NW8","£385,000",Flat,1,1,432 sq ft
"Streatham Hill, London","£385,000",Flat,2,1,Ask agent
"Cavendish Mansions, Clerkenwell Road, London EC1R","£385,000",Flat,1,1,Ask agent
"Buttery Mews, London","£385,000",Flat,2,2,Ask agent
"Chester Road, London, N17","£385,000",Apartment,1,1,Ask agent
"Howard House, Britannia Village E16","£385,000",Apartment,2,1,595 sq ft
"Westview Close, Neasden, London, NW10","£385,000",Flat,2,2,683 sq ft
"Beaumont Crescent, West Kensington","£385,000",Flat,1,1,Ask agent
"Camden Road, London, NW1 9DY","£385,000",Flat,1,1,409 sq ft
"Caversham Road, London, NW9","£385,000",Flat,1,1,538 sq ft
"Limes Grove, Lewisham","£385,000",Flat,2,1,Ask agent
"Inverness Mews, North Woolwich E16","£385,000",Apartment,2,2,728 sq ft
"Flat 41.12, 10 Marsh Wall","£385,000",Flat,N/A,N/A,Ask agent
"St Clements, Mile End, E3","£385,000",Flat,1,1,600 sq ft
"Hardy House, Union Lane, Isleworth TW7","£385,000",Flat,2,1,Ask agent
"Chase Side, Enfield, EN2","£385,000",Maisonette,2,1,Ask agent
"Dunstan Mews, London, EN1","£385,000",Flat,2,N/A,Ask agent
"Seymour Court, Winchmore Hill, N21","£385,000",Flat,2,1,696 sq ft
"Barge Walk, Greenwich, London, SE10","£385,000",Apartment,1,1,590 sq ft
"Creffield Road, Ealing Common, London, W5","£385,000",Studio,N/A,1,614 sq ft
"Beaufort Square, Colindale, London, NW9","£385,000",Flat,1,1,599 sq ft
"Bignold Road, Forest Gate","£385,000",Flat,2,1,624 sq ft
"Blegborough Road, London, SW16","£385,000",Maisonette,3,1,849 sq ft
"Ducere House, 14 Viaduct Street, London, E2","£385,000",Flat,1,1,Ask agent
"Thomas Fyre Drive, London","£385,000",Apartment,2,1,Ask agent
"Wilberforce Road, London, NW9","£385,000",Flat,2,1,Ask agent
"Worple Road, LONDON, SW20","£385,000",Flat,1,1,506 sq ft
"Victoria Hall, 7 Wesley Avenue, Royal Docks, London, E16","£385,000",Flat,2,1,602 sq ft
"Bellville House, 77 Norman Road, Greenwich, London, SE10","£385,000",Apartment,1,1,671 sq ft
"Oaktree Gardens, New Eltham","£385,000",Maisonette,2,1,Ask agent
"Union Lane, Isleworth","£385,000",Flat,2,1,Ask agent
"Malvern Road, Kilburn Park","£385,000",Flat,1,1,Ask agent
"Whittington Road, London, N22","£385,000",Flat,3,1,Ask agent
"West Heath Court, Golders Green, NW11","£385,000",Apartment,1,1,Ask agent
"Thomas Fyre Drive, Catherine House, E3","£385,000",Apartment,2,1,672 sq ft
"Baltic Avenue, Brentford","£385,000",Flat,1,1,Ask agent
"Apollo Court, 188 High Street, London E15 2FF","£385,000",Flat,2,1,Ask agent
"Copenhagen Place, London, E14","£385,000",Apartment,2,1,Ask agent
"Inverness Mews, Galleons Lock, E16","£385,000",Flat,2,2,Ask agent
"Lanadron Close, TW7","£385,000",Flat,2,2,Ask agent
"St. Saviours Estate, London","£385,000",Apartment,2,1,Ask agent
"Wellesley Court, Maida Vale, London, W9","£385,000",Flat,1,1,407 sq ft
"Haydons Road, South Wimbledon","£385,000",Flat,1,1,422 sq ft
"Uxbridge Road, London","£385,000",Apartment,2,1,Ask agent
"Canning Town, London, E16","£385,000",Flat,3,1,Ask agent
"Parkhurst Road, N7","£385,000",Flat,1,1,511 sq ft
"Clarendon Road, Colliers Wood","£385,000",Flat,1,1,Ask agent
"Boleyn Road, Dalston, N16","£385,000",Apartment,1,1,Ask agent
"Maberley Road, London, SE19","£385,000",Apartment,2,1,Ask agent
"Durham Wharf Drive, Brentford, TW8","£385,000",Apartment,1,1,624 sq ft
"Carlingford Road, London, N15","£385,000",Apartment,2,1,Ask agent
"Baltimore Wharf, London, E14 9FG","£385,000",Studio,N/A,1,Ask agent
"Richard Tress Way, Bow, London, E3","£385,000",Flat,1,1,600 sq ft
"Bartholomew Close, St John's Hill","£385,000",Apartment,1,1,527 sq ft
"West End Lane, West Hampstead, London, NW6","£385,000",Flat,1,1,386 sq ft
"Ross House, Prusom Street, London, E1W","£385,000",Apartment,2,1,519 sq ft
"St. Margarets Road, St Margarets","£385,000",Flat,2,1,Ask agent
"Trafalgar Avenue, London, SE15","£385,000",Apartment,1,1,Ask agent
"Neville Close, London, SE15","£385,000",Maisonette,3,1,Ask agent
"Sydney Road, West Ealing","£385,000",Flat,2,1,Ask agent
"Film Square, Marlowe Road, London E17","£385,000",Apartment,1,N/A,539 sq ft
"The Squirrels, Belmont Hill, London","£385,000",Apartment,2,1,Ask agent
"Inverness Mews, Gallions Reach, London, E16","£385,000",Flat,2,2,728 sq ft
"Chiswick Lane, Chiswick","£385,000",Apartment,1,1,437 sq ft
